# FBP,BGP,LogLik
0.135144,0.135144,-10834.278957
0.174272,0.174272,-11342.316916
0.190534,0.190534,-11568.246619
0.076717,0.076717,-10244.904331
0.045274,0.045274,-10145.271188
0.147826,0.147826,-10992.523968
0.142485,0.142485,-10925.015251
0.194885,0.194885,-11629.907492
0.019578,0.019578,-10482.854933
0.175629,0.175629,-11360.873568
0.035132,0.035132,-10198.349628
0.149467,0.149467,-11013.492845
0.199085,0.199085,-11689.912953
0.046356,0.046356,-10143.150525
0.148436,0.148436,-11000.301547
0.154832,0.154832,-11082.783729
0.056192,0.056192,-10146.624571
0.184246,0.184246,-11480.006690
0.013933,0.013933,-10719.554334
0.045776,0.045776,-10144.216241
0.058916,0.058916,-10153.636161
0.018011,0.018011,-10537.070368
0.049050,0.049050,-10140.238249
0.157433,0.157433,-11116.767790
0.053447,0.053447,-10141.970440
0.101323,0.101323,-10456.005327
0.027071,0.027071,-10301.688507
0.118337,0.118337,-10636.942803
0.122174,0.122174,-10680.567741
0.043652,0.043652,-10149.559454
0.014930,0.014930,-10668.281941
0.140357,0.140357,-10898.462820
