# FBP,BGP,LogLik
0.130150,0.130150,-10257.223493
0.173092,0.173092,-10832.861278
0.005048,0.005048,-11146.678179
0.053381,0.053381,-9643.461821
0.100414,0.100414,-9927.532121
0.013490,0.013490,-10288.234427
0.198607,0.198607,-11213.367118
0.047292,0.047292,-9648.454773
0.074858,0.074858,-9720.324287
0.042802,0.042802,-9663.188787
0.021089,0.021089,-9971.751529
0.046496,0.046496,-9650.317342
0.060122,0.060122,-9654.000303
0.126888,0.126888,-10217.712415
0.056247,0.056247,-9646.099268
0.072455,0.072455,-9706.188456
0.001189,0.001189,-12575.632842
0.073144,0.073144,-9710.121872
0.106777,0.106777,-9991.648028
0.032403,0.032403,-9747.213789
0.119487,0.119487,-10130.801298
0.058630,0.058630,-9650.404465
0.126410,0.126410,-10211.977983
0.005239,0.005239,-11111.784254
0.177519,0.177519,-10897.087273
0.003224,0.003224,-11577.780936
0.025392,0.025392,-9862.948274
0.155432,0.155432,-10584.978734
0.009179,0.009179,-10604.942633
0.142200,0.142200,-10408.986118
0.194209,0.194209,-11146.067872
0.174337,0.174337,-10850.838764
