# FBP,BGP,LogLik
0.041168,0.041168,-9462.334081
0.130009,0.130009,-10109.626866
0.187294,0.187294,-10920.498464
0.044716,0.044716,-9451.284903
0.045185,0.045185,-9450.316853
0.170364,0.170364,-10665.327323
0.165531,0.165531,-10594.636921
0.070341,0.070341,-9515.267936
0.053019,0.053019,-9448.491365
0.025478,0.025478,-9624.640071
0.197587,0.197587,-11080.965397
0.167069,0.167069,-10617.019390
0.179878,0.179878,-10807.333943
0.102736,0.102736,-9791.329713
0.022877,0.022877,-9679.412718
0.010516,0.010516,-10201.949474
0.066116,0.066116,-9491.952351
0.184066,0.184066,-10870.977734
0.189516,0.189516,-10954.810755
0.168233,0.168233,-10634.033352
0.031736,0.031736,-9531.890384
0.083985,0.083985,-9613.517606
0.049249,0.049249,-9446.196513
0.041070,0.041070,-9462.736973
0.136965,0.136965,-10199.239539
0.097222,0.097222,-9734.854821
0.064982,0.064982,-9486.368783
0.020043,0.020043,-9753.854925
0.108953,0.108953,-9858.563926
0.069405,0.069405,-9509.774913
0.078219,0.078219,-9568.165421
0.062102,0.062102,-9473.593549
