# FBP,BGP,LogLik
0.009008,0.009008,-9392.357142
0.134540,0.134540,-9309.456903
0.130951,0.130951,-9264.524559
0.020349,0.020349,-8884.793816
0.168477,0.168477,-9776.035076
0.122834,0.122834,-9166.462598
0.019666,0.019666,-8902.442582
0.118893,0.118893,-9120.712872
0.095683,0.095683,-8879.772796
0.046659,0.046659,-8626.496166
0.003951,0.003951,-10017.624446
0.073113,0.073113,-8705.499905
0.123970,0.123970,-9179.878992
0.065856,0.065856,-8666.817155
0.061451,0.061451,-8648.686485
0.150224,0.150224,-9516.180278
0.151725,0.151725,-9536.794605
0.143753,0.143753,-9428.919146
0.020236,0.020236,-8887.637419
0.103233,0.103233,-8952.336054
0.111560,0.111560,-9039.070070
0.148961,0.148961,-9498.935059
0.180636,0.180636,-9959.501267
0.073808,0.073808,-8709.716655
0.085733,0.085733,-8794.221665
0.146553,0.146553,-9466.351958
0.132527,0.132527,-9284.149106
0.111574,0.111574,-9039.224088
0.070028,0.070028,-8687.813099
0.039070,0.039070,-8647.171420
0.036761,0.036761,-8659.506852
0.016317,0.016317,-9005.601595
