# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.175828,0.175828,-11050.903528, -11055.508698
2,0.012788,0.012788,-15936.078610, -15970.953148
2,0.146679,0.146679,-10977.897856, -11083.889255
2,0.198922,0.198922,-11191.949290, -11266.261845
2,0.100238,0.100238,-11203.766142, -11283.049170
2,0.041867,0.041867,-12801.612495, -12971.527346
2,0.118929,0.118929,-11049.559859, -11063.866059
2,0.124830,0.124830,-11020.375081, -11065.064961
2,0.133615,0.133615,-10991.652641, -10996.257811
2,0.034522,0.034522,-13265.156203, -13300.564685
2,0.179743,0.179743,-11070.093594, -11212.698026
2,0.124198,0.124198,-11023.103154, -11118.891534
2,0.008714,0.008714,-17039.472084, -17164.514436
2,0.136808,0.136808,-10985.246661, -11080.312829
2,0.039217,0.039217,-12955.785472, -12959.004348
2,0.005468,0.005468,-18406.382610, -18467.994761
2,0.110191,0.110191,-11109.069134, -11112.981156
2,0.162663,0.162663,-11001.878788, -11149.399571
2,0.171988,0.171988,-11034.077554, -11118.842816
2,0.020704,0.020704,-14595.324328, -14630.947390
2,0.132609,0.132609,-10994.101687, -11233.566635
2,0.142015,0.142015,-10979.101444, -11169.259648
2,0.058903,0.058903,-12057.867626, -12121.424305
2,0.194273,0.194273,-11158.352784, -11348.860334
2,0.055737,0.055737,-12170.221114, -12231.043177
2,0.013996,0.013996,-15680.254032, -15725.519113
2,0.103856,0.103856,-11165.745236, -11235.084262
2,0.138863,0.138863,-10982.198222, -11009.510854
2,0.048932,0.048932,-12448.019768, -12609.964562
2,0.067716,0.067716,-11790.917596, -11902.484216
2,0.112726,0.112726,-11089.679455, -11121.289093
2,0.177336,0.177336,-11058.052445, -11162.636896
3,0.175828,0.175828,-10607.375001, -10810.152288
3,0.012788,0.012788,-13774.765104, -14196.052988
3,0.146679,0.146679,-10485.488459, -10670.476473
3,0.198922,0.198922,-10799.131933, -11086.801413
3,0.100238,0.100238,-10503.511499, -10763.533660
3,0.041867,0.041867,-11523.198551, -11804.565621
3,0.118929,0.118929,-10483.859600, -10859.011767
3,0.124830,0.124830,-10440.434011, -10493.606805
3,0.133615,0.133615,-10449.365503, -10752.826101
3,0.034522,0.034522,-11845.871691, -12236.340217
3,0.179743,0.179743,-10635.557058, -10706.095848
3,0.124198,0.124198,-10441.194922, -10620.880231
3,0.008714,0.008714,-14589.512989, -14962.089876
3,0.136808,0.136808,-10441.111653, -10759.910140
3,0.039217,0.039217,-11711.892320, -11823.656131
3,0.005468,0.005468,-15593.132397, -16104.119056
3,0.110191,0.110191,-10461.479978, -10759.459353
3,0.162663,0.162663,-10563.805283, -10791.351645
3,0.171988,0.171988,-10581.555080, -10780.212347
3,0.020704,0.020704,-12836.630306, -12980.081520
3,0.132609,0.132609,-10437.723979, -10606.127287
3,0.142015,0.142015,-10449.711860, -10805.060614
3,0.058903,0.058903,-11023.749167, -11205.298864
3,0.194273,0.194273,-10755.759771, -10872.077968
3,0.055737,0.055737,-11097.106268, -11356.796739
3,0.013996,0.013996,-13605.712799, -14099.144886
3,0.103856,0.103856,-10485.283132, -10765.865418
3,0.138863,0.138863,-10510.383529, -10755.725765
3,0.048932,0.048932,-11335.932965, -11497.842973
3,0.067716,0.067716,-10854.101610, -11026.074437
3,0.112726,0.112726,-10490.564976, -10730.689393
3,0.177336,0.177336,-10664.481585, -10966.707084
4,0.175828,0.175828,-10221.889887, -10579.245354
4,0.012788,0.012788,-11844.402450, -12624.431867
4,0.146679,0.146679,-9958.712818, -10253.382429
4,0.198922,0.198922,-10620.027363, -11074.239329
4,0.100238,0.100238,-9783.984740, -10551.116777
4,0.041867,0.041867,-10328.153629, -10932.416961
4,0.118929,0.118929,-10128.553259, -10631.633064
4,0.124830,0.124830,-9831.179812, -10449.124421
4,0.133615,0.133615,-9874.145768, -10196.287178
4,0.034522,0.034522,-10520.677684, -11122.788311
4,0.179743,0.179743,-10377.500598, -10857.613931
4,0.124198,0.124198,-9828.561555, -10352.379395
4,0.008714,0.008714,-12441.818228, -13260.851312
4,0.136808,0.136808,-9936.429761, -10300.975320
4,0.039217,0.039217,-10398.157523, -10896.969888
4,0.005468,0.005468,-13327.273453, -14139.216161
4,0.110191,0.110191,-9891.806743, -10419.506968
4,0.162663,0.162663,-10290.692246, -10699.726875
4,0.171988,0.171988,-10182.009791, -10731.140636
4,0.020704,0.020704,-11149.418998, -11963.127019
4,0.132609,0.132609,-9923.709398, -10400.954885
4,0.142015,0.142015,-10327.438527, -10747.635736
4,0.058903,0.058903,-10089.157259, -10243.022939
4,0.194273,0.194273,-10432.825496, -10660.570421
4,0.055737,0.055737,-10064.772768, -10488.932153
4,0.013996,0.013996,-11708.662649, -12336.357191
4,0.103856,0.103856,-9849.924813, -10442.107105
4,0.138863,0.138863,-9961.301863, -10239.010883
4,0.048932,0.048932,-10271.406269, -10763.082322
4,0.067716,0.067716,-9934.898824, -10513.306016
4,0.112726,0.112726,-9839.763166, -10514.688922
4,0.177336,0.177336,-10237.937267, -10684.103247
5,0.175828,0.175828,-10416.069005, -10658.069138
5,0.012788,0.012788,-10296.037340, -11423.709898
5,0.146679,0.146679,-9861.300617, -10519.154714
5,0.198922,0.198922,-10393.733685, -10892.240286
5,0.100238,0.100238,-9448.462411, -10303.552235
5,0.041867,0.041867,-9430.535441, -10355.894385
5,0.118929,0.118929,-9649.560343, -10100.485439
5,0.124830,0.124830,-9515.177576, -10243.839591
5,0.133615,0.133615,-9611.079732, -10206.828103
5,0.034522,0.034522,-9836.233438, -10547.091499
5,0.179743,0.179743,-10155.666994, -10820.743962
5,0.124198,0.124198,-9329.997446, -9905.199388
5,0.008714,0.008714,-11367.282968, -11985.520907
5,0.136808,0.136808,-9462.591145, -10089.322003
5,0.039217,0.039217,-9416.726215, -10733.074402
5,0.005468,0.005468,-11311.172634, -12618.012023
5,0.110191,0.110191,-9306.167560, -9825.429868
5,0.162663,0.162663,-9899.139943, -10293.857436
5,0.171988,0.171988,-9969.769159, -10530.033353
5,0.020704,0.020704,-10295.687634, -11588.274676
5,0.132609,0.132609,-9416.617004, -10330.845003
5,0.142015,0.142015,-9787.512478, -10408.224643
5,0.058903,0.058903,-9699.008868, -10325.453589
5,0.194273,0.194273,-10296.602470, -10630.079772
5,0.055737,0.055737,-9610.843620, -10320.502095
5,0.013996,0.013996,-10192.591666, -11571.082909
5,0.103856,0.103856,-9155.323664, -9847.742752
5,0.138863,0.138863,-9485.707562, -10139.936147
5,0.048932,0.048932,-9552.633793, -10289.076766
5,0.067716,0.067716,-9559.259121, -10198.204280
5,0.112726,0.112726,-9551.138081, -10241.853743
5,0.177336,0.177336,-10073.636532, -10546.467797
6,0.175828,0.175828,-10127.068435, -10637.354971
6,0.012788,0.012788,-9749.131534, -11116.555555
6,0.146679,0.146679,-9596.116254, -10119.031753
6,0.198922,0.198922,-10350.088554, -10753.214095
6,0.100238,0.100238,-9362.143035, -9996.696645
6,0.041867,0.041867,-8821.032159, -9895.434102
6,0.118929,0.118929,-9350.267883, -10082.800231
6,0.124830,0.124830,-9150.142269, -9860.712613
6,0.133615,0.133615,-9170.560944, -9868.901931
6,0.034522,0.034522,-9096.692917, -10773.842610
6,0.179743,0.179743,-10067.239830, -10806.166980
6,0.124198,0.124198,-9517.726133, -10062.414768
6,0.008714,0.008714,-9952.623576, -10942.548354
6,0.136808,0.136808,-9521.635616, -10257.885521
6,0.039217,0.039217,-8909.561463, -10389.891518
6,0.005468,0.005468,-10434.902486, -12322.965007
6,0.110191,0.110191,-9108.748309, -9901.970687
6,0.162663,0.162663,-9977.457905, -10450.364406
6,0.171988,0.171988,-10058.359086, -10834.421297
6,0.020704,0.020704,-9171.620695, -10370.145770
6,0.132609,0.132609,-9356.218628, -9981.640847
6,0.142015,0.142015,-9457.729547, -10207.396550
6,0.058903,0.058903,-8888.462167, -9794.248315
6,0.194273,0.194273,-10291.254763, -10738.315464
6,0.055737,0.055737,-8651.594591, -9543.364019
6,0.013996,0.013996,-9615.483406, -11198.408626
6,0.103856,0.103856,-8823.528554, -10132.300378
6,0.138863,0.138863,-9240.372777, -10026.354422
6,0.048932,0.048932,-8560.649072, -9728.206646
6,0.067716,0.067716,-8565.923078, -10146.917177
6,0.112726,0.112726,-9167.978948, -9913.947466
6,0.177336,0.177336,-9976.876450, -10701.407655
7,0.175828,0.175828,-9966.359112, -10569.564801
7,0.012788,0.012788,-9175.863991, -10696.701440
7,0.146679,0.146679,-9853.814661, -10549.293133
7,0.198922,0.198922,-10528.384380, -10885.861935
7,0.100238,0.100238,-8827.703889, -9579.254280
7,0.041867,0.041867,-8648.084642, -9912.788795
7,0.118929,0.118929,-9526.235273, -10227.007549
7,0.124830,0.124830,-9115.768754, -9912.304410
7,0.133615,0.133615,-9398.042678, -10017.713721
7,0.034522,0.034522,-8603.634619, -10298.848153
7,0.179743,0.179743,-10146.613695, -10672.398881
7,0.124198,0.124198,-9114.673584, -9967.047465
7,0.008714,0.008714,-9490.073565, -11817.578285
7,0.136808,0.136808,-9370.474750, -10189.851119
7,0.039217,0.039217,-8643.854129, -9905.398928
7,0.005468,0.005468,-9865.105774, -11575.132174
7,0.110191,0.110191,-8942.932794, -9941.504170
7,0.162663,0.162663,-9673.495643, -10655.929414
7,0.171988,0.171988,-9827.679372, -10475.161163
7,0.020704,0.020704,-10111.307408, -11172.501131
7,0.132609,0.132609,-9621.463183, -10267.295888
7,0.142015,0.142015,-9350.683356, -10004.446208
7,0.058903,0.058903,-9429.661841, -10309.150965
7,0.194273,0.194273,-10221.554547, -10747.600031
7,0.055737,0.055737,-8529.115691, -9688.641909
7,0.013996,0.013996,-10275.378911, -11860.408029
7,0.103856,0.103856,-8884.279071, -9992.375068
7,0.138863,0.138863,-9472.410177, -10218.165872
7,0.048932,0.048932,-8519.266184, -9719.290425
7,0.067716,0.067716,-8585.781450, -10028.750489
7,0.112726,0.112726,-9075.649816, -10150.551861
7,0.177336,0.177336,-9896.176021, -10534.881641
8,0.175828,0.175828,-9972.648484, -10534.488391
8,0.012788,0.012788,-9262.211048, -11192.392547
8,0.146679,0.146679,-9704.163614, -10391.221877
8,0.198922,0.198922,-10364.620762, -11090.244574
8,0.100238,0.100238,-8925.027327, -9899.430813
8,0.041867,0.041867,-9025.719003, -10311.105378
8,0.118929,0.118929,-9811.456270, -10496.023989
8,0.124830,0.124830,-9213.291504, -10003.006008
8,0.133615,0.133615,-9562.234363, -10313.541316
8,0.034522,0.034522,-9707.218222, -10248.592278
8,0.179743,0.179743,-10036.450147, -10638.028369
8,0.124198,0.124198,-9223.585276, -10108.648704
8,0.008714,0.008714,-9764.393336, -11964.896228
8,0.136808,0.136808,-9477.444064, -10452.428574
8,0.039217,0.039217,-8777.019365, -10761.061216
8,0.005468,0.005468,-9943.857609, -11253.843034
8,0.110191,0.110191,-9027.015178, -9936.866713
8,0.162663,0.162663,-9762.055890, -10327.235388
8,0.171988,0.171988,-9906.051957, -10259.567379
8,0.020704,0.020704,-8961.599263, -11131.656023
8,0.132609,0.132609,-9326.562444, -9930.441058
8,0.142015,0.142015,-9450.758859, -10184.746841
8,0.058903,0.058903,-8620.511930, -10059.893861
8,0.194273,0.194273,-10510.035986, -10909.803513
8,0.055737,0.055737,-8599.328212, -9989.567769
8,0.013996,0.013996,-9251.138087, -11658.834156
8,0.103856,0.103856,-8968.920483, -9746.071366
8,0.138863,0.138863,-9840.043858, -10626.020704
8,0.048932,0.048932,-8597.641528, -10197.407455
