# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.075335,0.075335,-13565.563903, -13570.168948
2,0.020777,0.020777,-17618.414285, -17652.634446
2,0.133305,0.133305,-12455.888479, -12484.958543
2,0.038406,0.038406,-15530.978313, -15582.477483
2,0.095094,0.095094,-13026.459673, -13091.280569
2,0.193487,0.193487,-12270.747389, -12389.740185
2,0.006334,0.006334,-21971.184859, -21975.790002
2,0.030346,0.030346,-16308.658483, -16341.517588
2,0.059716,0.059716,-14187.575666, -14192.180836
2,0.188361,0.188361,-12262.917189, -12297.868360
2,0.181768,0.181768,-12258.393072, -12353.939259
2,0.032400,0.032400,-16089.095391, -16187.577981
2,0.196224,0.196224,-12276.415438, -12342.718954
2,0.150150,0.150150,-12335.126690, -12491.414556
2,0.107995,0.107995,-12777.526875, -12780.745750
2,0.186341,0.186341,-12260.854695, -12332.631273
2,0.176121,0.176121,-12259.717278, -12263.629301
2,0.078263,0.078263,-13470.875811, -13508.916668
2,0.131269,0.131269,-12475.019019, -12507.872862
2,0.129477,0.129477,-12492.727023, -12564.067004
2,0.065394,0.065394,-13935.882647, -14143.553227
2,0.035878,0.035878,-15752.250947, -15818.446652
2,0.093362,0.093362,-13065.318688, -13135.370690
2,0.052656,0.052656,-14551.904044, -14707.415527
2,0.071013,0.071013,-13716.701854, -13766.351903
2,0.190829,0.190829,-12266.226351, -12293.558044
2,0.092228,0.092228,-13091.547981, -13140.873784
2,0.136978,0.136978,-12423.995817, -12448.087763
2,0.067246,0.067246,-13860.583206, -14003.332721
2,0.199172,0.199172,-12283.652735, -12428.563627
2,0.131754,0.131754,-12470.369152, -12501.390885
2,0.039202,0.039202,-15464.943229, -15550.016804
3,0.075335,0.075335,-11995.896156, -12370.931756
3,0.020777,0.020777,-15092.117161, -15366.329450
3,0.133305,0.133305,-11323.159794, -11793.745781
3,0.038406,0.038406,-13456.654568, -13773.269376
3,0.095094,0.095094,-11633.934254, -12043.491987
3,0.193487,0.193487,-11429.832421, -11839.144953
3,0.006334,0.006334,-18480.517947, -19233.196369
3,0.030346,0.030346,-14060.253820, -14448.060714
