2, 0.0865877, 0.0865877, -1828
3, 0.0865877, 0.0865877, -1790.09
4, 0.0865877, 0.0865877, -1788.17
5, 0.0865877, 0.0865877, -1856.34
6, 0.0865877, 0.0865877, -1866.65
7, 0.0865877, 0.0865877, -1935.92
2, 0.00120151, 0.00120151, -2680.45
3, 0.00120151, 0.00120151, -2200.12
4, 0.00120151, 0.00120151, -1951.11
5, 0.00120151, 0.00120151, -2106.47
6, 0.00120151, 0.00120151, -2004.28
7, 0.00120151, 0.00120151, -2272.86
2, 0.0715022, 0.0715022, -1821.88
3, 0.0715022, 0.0715022, -1796.53
4, 0.0715022, 0.0715022, -1784.47
5, 0.0715022, 0.0715022, -1821.32
6, 0.0715022, 0.0715022, -1791.84
7, 0.0715022, 0.0715022, -1876.97
2, 0.122744, 0.122744, -1886.07
3, 0.122744, 0.122744, -1858.17
4, 0.122744, 0.122744, -1884.68
5, 0.122744, 0.122744, -1945.88
6, 0.122744, 0.122744, -1957.38
7, 0.122744, 0.122744, -2008.54
2, 0.0660554, 0.0660554, -1814.08
3, 0.0660554, 0.0660554, -1785.65
4, 0.0660554, 0.0660554, -1743.62
5, 0.0660554, 0.0660554, -1780.53
6, 0.0660554, 0.0660554, -1813.49
7, 0.0660554, 0.0660554, -1876.34
2, 0.00623932, 0.00623932, -2250.18
3, 0.00623932, 0.00623932, -1923.69
4, 0.00623932, 0.00623932, -1901.22
5, 0.00623932, 0.00623932, -1785.27
6, 0.00623932, 0.00623932, -1872.75
7, 0.00623932, 0.00623932, -1953.82
2, 0.139474, 0.139474, -1910.78
3, 0.139474, 0.139474, -1906.06
4, 0.139474, 0.139474, -1930.69
5, 0.139474, 0.139474, -1984.04
6, 0.139474, 0.139474, -2005.86
7, 0.139474, 0.139474, -2041.16
2, 0.012542, 0.012542, -2083.58
3, 0.012542, 0.012542, -1873.35
4, 0.012542, 0.012542, -1765.88
5, 0.012542, 0.012542, -1829.34
6, 0.012542, 0.012542, -1875
7, 0.012542, 0.012542, -1969.93
2, 0.05373, 0.05373, -1837.07
3, 0.05373, 0.05373, -1750.22
4, 0.05373, 0.05373, -1755.71
5, 0.05373, 0.05373, -1773.59
6, 0.05373, 0.05373, -1816.25
7, 0.05373, 0.05373, -1847.07
2, 0.0515224, 0.0515224, -1835.8
3, 0.0515224, 0.0515224, -1777.65
4, 0.0515224, 0.0515224, -1761.55
5, 0.0515224, 0.0515224, -1770.38
6, 0.0515224, 0.0515224, -1828.21
7, 0.0515224, 0.0515224, -1925.91
2, 0.161656, 0.161656, -1958.44
3, 0.161656, 0.161656, -1967.95
4, 0.161656, 0.161656, -2000.3
5, 0.161656, 0.161656, -2031.18
6, 0.161656, 0.161656, -2069.36
7, 0.161656, 0.161656, -2085.2
2, 0.118378, 0.118378, -1862.4
3, 0.118378, 0.118378, -1854.24
4, 0.118378, 0.118378, -1884.84
5, 0.118378, 0.118378, -1891.93
6, 0.118378, 0.118378, -1943.97
7, 0.118378, 0.118378, -1974.47
2, 0.0590578, 0.0590578, -1827.03
3, 0.0590578, 0.0590578, -1804.74
4, 0.0590578, 0.0590578, -1759.02
5, 0.0590578, 0.0590578, -1805.38
6, 0.0590578, 0.0590578, -1779.47
7, 0.0590578, 0.0590578, -1902.52
2, 0.0176413, 0.0176413, -2006.86
3, 0.0176413, 0.0176413, -1810.02
4, 0.0176413, 0.0176413, -1758.54
5, 0.0176413, 0.0176413, -1752.8
6, 0.0176413, 0.0176413, -1804.99
7, 0.0176413, 0.0176413, -1896.22
2, 0.108824, 0.108824, -1847.73
3, 0.108824, 0.108824, -1836.45
4, 0.108824, 0.108824, -1853.72
5, 0.108824, 0.108824, -1907.93
6, 0.108824, 0.108824, -1926.38
7, 0.108824, 0.108824, -1971.78
2, 0.172209, 0.172209, -1990.29
3, 0.172209, 0.172209, -2005.03
4, 0.172209, 0.172209, -2021.24
5, 0.172209, 0.172209, -2071.92
6, 0.172209, 0.172209, -2098.23
7, 0.172209, 0.172209, -2154.58
2, 0.0975843, 0.0975843, -1832.19
3, 0.0975843, 0.0975843, -1813.4
4, 0.0975843, 0.0975843, -1821.95
5, 0.0975843, 0.0975843, -1874.58
6, 0.0975843, 0.0975843, -1888.27
7, 0.0975843, 0.0975843, -1934.03
2, 0.014493, 0.014493, -2052.16
3, 0.014493, 0.014493, -1829.21
4, 0.014493, 0.014493, -1787.06
5, 0.014493, 0.014493, -1773.34
6, 0.014493, 0.014493, -1820.61
7, 0.014493, 0.014493, -2036.36
2, 0.171071, 0.171071, -1984.2
3, 0.171071, 0.171071, -2000.64
4, 0.171071, 0.171071, -2018.47
5, 0.171071, 0.171071, -2071.2
6, 0.171071, 0.171071, -2091.43
7, 0.171071, 0.171071, -2123.55
2, 0.0657562, 0.0657562, -1819.09
3, 0.0657562, 0.0657562, -1760.86
4, 0.0657562, 0.0657562, -1739.45
5, 0.0657562, 0.0657562, -1799.89
6, 0.0657562, 0.0657562, -1801.92
7, 0.0657562, 0.0657562, -1869.67
