# FBP,BGP,LogLik
0.022467,0.022467,-10574.118185
0.179562,0.179562,-11521.736624
0.191525,0.191525,-11691.646010
0.116820,0.116820,-10723.876351
0.138779,0.138779,-10981.010587
0.073945,0.073945,-10347.138084
0.110131,0.110131,-10652.208124
0.166414,0.166414,-11340.295411
0.031900,0.031900,-10392.111720
0.100349,0.100349,-10554.420457
0.081844,0.081844,-10398.488638
0.173277,0.173277,-11434.272189
0.026198,0.026198,-10486.220737
0.178351,0.178351,-11504.781097
0.050054,0.050054,-10279.841704
0.121140,0.121140,-10771.977713
0.075980,0.075980,-10359.309764
0.186549,0.186549,-11620.439989
0.039506,0.039506,-10318.417052
0.100508,0.100508,-10555.935113
0.045658,0.045658,-10288.800022
0.160245,0.160245,-11257.307404
0.054211,0.054211,-10278.955109
0.190698,0.190698,-11679.752117
0.184880,0.184880,-11596.725600
0.095038,0.095038,-10505.353596
0.002586,0.002586,-12465.335006
0.193084,0.193084,-11714.089465
0.137193,0.137193,-10961.469087
0.098396,0.098396,-10536.018073
0.120817,0.120817,-10768.340436
0.022197,0.022197,-10581.504580
