# FBP,BGP,LogLik
0.017339,0.017339,-9724.257131
0.097478,0.097478,-9577.187802
0.180925,0.180925,-10543.888072
0.087889,0.087889,-9499.081247
0.137867,0.137867,-9993.025570
0.034052,0.034052,-9400.064066
0.049352,0.049352,-9334.169042
0.084700,0.084700,-9475.460271
0.062761,0.062761,-9355.073416
0.128775,0.128775,-9889.445540
0.165286,0.165286,-10333.152112
0.071619,0.071619,-9393.542974
0.152644,0.152644,-10171.452029
0.056032,0.056032,-9337.932648
0.080617,0.080617,-9447.158562
0.007113,0.007113,-10372.782522
0.028923,0.028923,-9458.386408
0.022487,0.022487,-9575.483232
0.115387,0.115387,-9746.634812
0.125530,0.125530,-9853.717930
0.011076,0.011076,-10029.476814
0.111719,0.111719,-9709.753405
0.150630,0.150630,-10146.446765
0.100825,0.100825,-9606.705170
0.092336,0.092336,-9534.047129
0.126857,0.126857,-9868.244565
0.076499,0.076499,-9421.024100
0.121511,0.121511,-9810.433068
0.184918,0.184918,-10599.514112
0.170978,0.170978,-10408.519062
0.147548,0.147548,-10108.585255
0.174708,0.174708,-10458.739759
