# FBP,BGP,LogLik
0.161221,0.161221,-11525.100077
0.047249,0.047249,-10482.642746
0.023187,0.023187,-10691.609136
0.006083,0.006083,-11650.550068
0.114829,0.114829,-10958.143496
0.132394,0.132394,-11161.566932
0.178966,0.178966,-11761.918502
0.012354,0.012354,-11086.432862
0.078383,0.078383,-10611.573845
0.032619,0.032619,-10549.304382
0.100441,0.100441,-10806.269393
0.047684,0.047684,-10482.449191
0.082208,0.082208,-10641.092780
0.073724,0.073724,-10578.621334
0.138001,0.138001,-11229.763166
0.148382,0.148382,-11359.448196
0.084932,0.084932,-10663.351144
0.048802,0.048802,-10482.314622
0.158931,0.158931,-11495.175442
0.169591,0.169591,-11635.764042
0.108003,0.108003,-10884.156591
0.049914,0.049914,-10482.681160
0.156779,0.156779,-11467.197234
0.071207,0.071207,-10562.342168
0.183739,0.183739,-11826.953628
0.053344,0.053344,-10486.723192
0.188052,0.188052,-11886.167668
0.085583,0.085583,-10668.804995
0.150655,0.150655,-11388.381672
0.041779,0.041779,-10492.589001
0.124960,0.124960,-11073.430815
0.116440,0.116440,-10976.061598
