# FBP,BGP,LogLik
0.105764,0.105764,-9635.006647
0.010820,0.010820,-9914.194348
0.084168,0.084168,-9436.033680
0.076008,0.076008,-9375.313737
0.034309,0.034309,-9313.459541
0.031238,0.031238,-9340.630842
0.034636,0.034636,-9311.022392
0.119367,0.119367,-9781.911609
0.024941,0.024941,-9425.884568
0.047710,0.047710,-9266.466957
0.189254,0.189254,-10705.122159
0.043892,0.043892,-9270.366827
0.152771,0.152771,-10193.169023
0.119608,0.119608,-9784.635674
0.082631,0.082631,-9423.886494
0.119057,0.119057,-9778.412480
0.026724,0.026724,-9396.968029
0.096838,0.096838,-9546.965804
0.194427,0.194427,-10782.224895
0.085544,0.085544,-9447.171846
0.048576,0.048576,-9266.420898
0.185501,0.185501,-10649.847144
0.122155,0.122155,-9813.678763
0.145571,0.145571,-10099.334372
0.108681,0.108681,-9665.298473
0.002240,0.002240,-11171.264729
0.151140,0.151140,-10171.682723
0.195739,0.195739,-10801.962725
0.143238,0.143238,-10069.482323
0.161751,0.161751,-10313.723819
0.170317,0.170317,-10432.154135
0.199840,0.199840,-10864.057616
