# FBP,BGP,LogLik
0.168468,0.168468,-10476.550943
0.016639,0.016639,-9770.289471
0.152737,0.152737,-10265.779535
0.048733,0.048733,-9376.435712
0.038845,0.038845,-9401.418023
0.114491,0.114491,-9811.606374
0.019143,0.019143,-9687.431969
0.177065,0.177065,-10596.848750
0.125450,0.125450,-9932.236078
0.144683,0.144683,-10162.866792
0.003226,0.003226,-11037.990284
0.118886,0.118886,-9858.955793
0.111357,0.111357,-9778.733329
0.031792,0.031792,-9454.822121
0.030614,0.030614,-9467.704435
0.139106,0.139106,-10093.705696
0.063753,0.063753,-9408.115160
0.138394,0.138394,-10085.007617
0.110877,0.110877,-9773.763304
0.077790,0.077790,-9485.415480
0.185026,0.185026,-10711.318606
0.168334,0.168334,-10474.697018
0.071480,0.071480,-9446.211477
0.008718,0.008718,-10220.369002
0.060954,0.060954,-9397.474849
0.079637,0.079637,-9498.080152
0.140992,0.140992,-10116.891721
0.199072,0.199072,-10920.191545
0.071183,0.071183,-9444.535812
0.152510,0.152510,-10262.830868
0.118635,0.118635,-9856.213523
0.138340,0.138340,-10084.352668
