# FBP,BGP,LogLik
0.075335,0.075335,-9931.769863
0.020777,0.020777,-10124.909671
0.133305,0.133305,-10481.639058
0.038406,0.038406,-9873.103866
0.095094,0.095094,-10083.434664
0.193487,0.193487,-11265.376366
0.006334,0.006334,-10988.780304
0.030346,0.030346,-9944.728215
0.059716,0.059716,-9857.063341
0.188361,0.188361,-11193.150416
0.181768,0.181768,-11101.615200
0.032400,0.032400,-9921.234593
0.196224,0.196224,-11304.303909
0.150150,0.150150,-10685.552223
0.107995,0.107995,-10205.589705
0.186341,0.186341,-11164.929737
0.176121,0.176121,-11024.463465
0.078263,0.078263,-9950.872119
0.131269,0.131269,-10457.963254
0.129477,0.129477,-10437.327512
0.065394,0.065394,-9878.221987
0.035878,0.035878,-9890.021467
0.093362,0.093362,-10068.248426
0.052656,0.052656,-9842.948491
0.071013,0.071013,-9906.192290
0.190829,0.190829,-11227.802445
0.092228,0.092228,-10058.472066
0.136978,0.136978,-10524.895880
0.067246,0.067246,-9886.728670
0.199172,0.199172,-11346.541229
0.131754,0.131754,-10463.578923
0.039202,0.039202,-9868.663399
