# FBP,BGP,LogLik
0.107732,0.107732,-8876.674101
0.029207,0.029207,-8579.651623
0.126817,0.126817,-9099.959807
0.052879,0.052879,-8483.932795
0.138183,0.138183,-9246.429149
0.069429,0.069429,-8546.959900
0.000834,0.000834,-11204.263544
0.058979,0.058979,-8498.981190
0.016379,0.016379,-8860.737952
0.099008,0.099008,-8785.645285
0.057778,0.057778,-8495.168847
0.127998,0.127998,-9114.748027
0.099987,0.099987,-8795.474939
0.007209,0.007209,-9421.311782
0.063727,0.063727,-8517.679945
0.097812,0.097812,-8773.779330
0.114441,0.114441,-8951.637507
0.020974,0.020974,-8724.471171
0.129994,0.129994,-9139.967198
0.068740,0.068740,-8543.058230
0.036584,0.036584,-8513.633199
0.161065,0.161065,-9567.155705
0.013725,0.013725,-8969.468349
0.185954,0.185954,-9950.147921
0.141253,0.141253,-9287.534604
0.095118,0.095118,-8747.635998
0.002232,0.002232,-10364.288165
0.078025,0.078025,-8602.947739
0.129160,0.129160,-9129.386077
0.171783,0.171783,-9728.001579
0.123553,0.123553,-9059.652673
0.079541,0.079541,-8614.120912
