# FBP,BGP,LogLik
0.101994,0.101994,-10362.756111
0.086253,0.086253,-10212.513282
0.010293,0.010293,-10820.144857
0.042859,0.042859,-10036.448603
0.171216,0.171216,-11234.681233
0.124441,0.124441,-10616.193339
0.038775,0.038775,-10054.664763
0.037841,0.037841,-10060.338828
0.070025,0.070025,-10093.066967
0.123059,0.123059,-10599.557378
0.108483,0.108483,-10431.980045
0.105407,0.105407,-10398.702511
0.173786,0.173786,-11271.115557
0.172250,0.172250,-11249.319698
0.169040,0.169040,-11203.998186
0.140490,0.140490,-10817.381767
0.078490,0.078490,-10149.971907
0.053869,0.053869,-10029.324363
0.191139,0.191139,-11522.188155
0.009057,0.009057,-10924.878588
0.123677,0.123677,-10606.975887
0.169225,0.169225,-11206.602450
0.054383,0.054383,-10030.186424
0.195749,0.195749,-11590.292828
0.177185,0.177185,-11319.603906
0.039866,0.039866,-10048.787090
0.054062,0.054062,-10029.637523
0.179461,0.179461,-11352.266246
0.021850,0.021850,-10291.411993
0.037695,0.037695,-10061.275519
0.121710,0.121710,-10583.424464
0.029403,0.029403,-10144.139781
