# FBP,BGP,LogLik
0.017966,0.017966,-9033.400389
0.129690,0.129690,-9311.736622
0.146520,0.146520,-9543.753493
0.135619,0.135619,-9391.342468
0.010380,0.010380,-9434.221212
0.058861,0.058861,-8651.726852
0.090218,0.090218,-8858.435072
0.057421,0.057421,-8647.725456
0.162103,0.162103,-9773.756516
0.026223,0.026223,-8815.963068
0.122436,0.122436,-9217.812690
0.197643,0.197643,-10343.322863
0.180511,0.180511,-10061.581767
0.044431,0.044431,-8646.103454
0.000016,0.000016,-15630.702169
0.196119,0.196119,-10317.759915
0.176543,0.176543,-9998.165297
0.183894,0.183894,-10116.206233
0.083101,0.083101,-8795.578081
0.148923,0.148923,-9578.329728
0.042566,0.042566,-8652.142676
0.078461,0.078461,-8758.846564
0.170310,0.170310,-9900.052354
0.025522,0.025522,-8829.382836
0.178773,0.178773,-10033.717465
0.099302,0.099302,-8948.577735
0.085219,0.085219,-8813.503913
0.061129,0.061129,-8659.290908
0.183370,0.183370,-10107.700354
0.103525,0.103525,-8993.800057
0.160805,0.160805,-9754.103326
0.171530,0.171530,-9919.122281
