# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.133667,0.133667,-12966.041384, -12998.568071
2,0.146391,0.146391,-12867.068083, -12914.953902
2,0.118916,0.118916,-13130.983355, -13192.848627
2,0.190798,0.190798,-12760.254300, -12827.963836
2,0.048021,0.048021,-15339.388239, -15406.289259
2,0.180765,0.180765,-12756.867287, -12830.008650
2,0.196346,0.196346,-12768.050425, -12792.996600
2,0.000710,0.000710,-30683.611685, -30921.978663
2,0.086228,0.086228,-13758.878902, -13825.701376
2,0.135214,0.135214,-13202.693543, -13236.106927
2,0.122907,0.122907,-13080.449161, -13144.965137
2,0.197849,0.197849,-12770.856315, -12783.132136
2,0.132074,0.132074,-12981.094189, -13042.473646
2,0.123489,0.123489,-13318.784501, -13357.799976
2,0.185266,0.185266,-12756.628521, -12774.262642
2,0.180423,0.180423,-12757.006021, -12854.254398
2,0.166837,0.166837,-12777.047680, -12809.123385
2,0.081475,0.081475,-13891.120106, -13977.573953
2,0.139500,0.139500,-13168.475370, -13186.547018
2,0.191200,0.191200,-12760.681452, -12788.709919
2,0.047977,0.047977,-15547.795847, -15621.394039
2,0.097596,0.097596,-13665.673587, -13770.360948
2,0.151514,0.151514,-12837.063086, -12942.853514
2,0.119553,0.119553,-13122.604320, -13232.798493
2,0.156750,0.156750,-12811.733439, -12870.749969
2,0.052802,0.052802,-15055.924657, -15134.849137
2,0.026165,0.026165,-17308.611276, -17335.340005
2,0.094243,0.094243,-13765.925236, -13795.708238
2,0.132963,0.132963,-12972.614806, -13067.774834
2,0.119509,0.119509,-13123.176648, -13154.083179
2,0.122135,0.122135,-13322.668620, -13361.839400
2,0.018532,0.018532,-18616.752737, -18663.502371
3,0.133667,0.133667,-12171.407473, -12414.375814
3,0.146391,0.146391,-12128.277290, -12549.731166
3,0.118916,0.118916,-12264.687850, -12678.801354
3,0.190798,0.190798,-12184.207757, -12376.991019
3,0.048021,0.048021,-14358.654420, -14569.793883
3,0.180765,0.180765,-12147.681887, -12611.515336
