# FBP,BGP,LogLik
0.026371,0.026371,-8153.736402
0.005455,0.005455,-9147.326233
0.003350,0.003350,-9526.546848
0.169211,0.169211,-9247.984876
0.126285,0.126285,-8623.359396
0.128753,0.128753,-8655.458769
0.075226,0.075226,-8104.634184
0.010660,0.010660,-8663.952399
0.086237,0.086237,-8188.081568
0.031473,0.031473,-8088.485514
0.186919,0.186919,-9541.399500
0.175709,0.175709,-9353.474874
0.060184,0.060184,-8027.871160
0.003466,0.003466,-9499.689435
0.004185,0.004185,-9351.386494
0.105768,0.105768,-8378.287762
0.164631,0.164631,-9175.226958
0.068465,0.068465,-8064.075720
0.131489,0.131489,-8691.652117
0.171597,0.171597,-9286.414438
0.127245,0.127245,-8635.778610
0.001226,0.001226,-10344.510273
0.110228,0.110228,-8428.021989
0.034970,0.034970,-8057.557322
0.160013,0.160013,-9103.222446
0.082474,0.082474,-8157.366902
0.087840,0.087840,-8201.801783
0.060782,0.060782,-8029.924920
0.045911,0.045911,-8011.446189
0.031991,0.031991,-8083.282134
0.081535,0.081535,-8150.041386
0.107517,0.107517,-8397.534490
