# FBP,BGP,LogLik
0.190505,0.190505,-11987.982872
0.130142,0.130142,-11212.934000
0.095267,0.095267,-10841.975170
0.155515,0.155515,-11524.598370
0.050925,0.050925,-10587.428904
0.162166,0.162166,-11610.144772
0.067659,0.067659,-10636.774403
0.014931,0.014931,-11103.585898
0.156576,0.156576,-11538.149678
0.038192,0.038192,-10621.533307
0.128860,0.128860,-11197.927222
0.053957,0.053957,-10590.046594
0.137090,0.137090,-11295.633632
0.025220,0.025220,-10779.678641
0.124782,0.124782,-11150.748795
0.038404,0.038404,-10620.213539
0.100672,0.100672,-10893.321183
0.174540,0.174540,-11772.668846
0.095084,0.095084,-10840.285502
0.154413,0.154413,-11510.566143
0.029290,0.029290,-10710.347474
0.131431,0.131431,-11228.098089
0.030396,0.030396,-10695.152761
0.153713,0.153713,-11501.667126
0.142812,0.142812,-11365.352964
0.080481,0.080481,-10718.061811
0.094008,0.094008,-10830.425682
0.033683,0.033683,-10657.602531
0.127104,0.127104,-11177.507027
0.182537,0.182537,-11879.791672
0.112085,0.112085,-11010.081439
0.063031,0.063031,-10615.468937
