# FBP,BGP,LogLik
0.064874,0.064874,-9191.362882
0.035536,0.035536,-9174.179401
0.025426,0.025426,-9283.705309
0.101937,0.101937,-9494.126902
0.014106,0.014106,-9600.044500
0.141967,0.141967,-9968.404843
0.068377,0.068377,-9210.931847
0.198525,0.198525,-10780.473493
0.012571,0.012571,-9674.820892
0.009714,0.009714,-9853.025657
0.050362,0.050362,-9142.443238
0.070322,0.070322,-9222.847289
0.162649,0.162649,-10249.374542
0.165935,0.165935,-10295.817065
0.144717,0.144717,-10004.568620
0.165145,0.165145,-10284.616335
0.145669,0.145669,-10017.168305
0.174601,0.174601,-10420.525522
0.092903,0.092903,-9404.340669
0.055288,0.055288,-9152.349334
0.125892,0.125892,-9765.315349
0.072914,0.072914,-9239.802415
0.013529,0.013529,-9626.774532
0.171167,0.171167,-10370.738845
0.166819,0.166819,-10308.398864
0.099263,0.099263,-9466.720723
0.093203,0.093203,-9407.195254
0.023773,0.023773,-9312.896343
0.025180,0.025180,-9287.800994
0.159552,0.159552,-10206.021835
0.170802,0.170802,-10365.471590
0.001136,0.001136,-11622.266855
