# FBP,BGP,LogLik
0.107732,0.107732,-10125.521588
0.029207,0.029207,-9879.090646
0.126817,0.126817,-10330.018563
0.052879,0.052879,-9761.955992
0.138183,0.138183,-10461.967732
0.069429,0.069429,-9817.489281
0.000834,0.000834,-12780.140212
0.058979,0.058979,-9774.013369
0.016379,0.016379,-10191.633238
0.099008,0.099008,-10040.973426
0.057778,0.057778,-9770.757005
0.127998,0.127998,-10343.417196
0.099987,0.099987,-10050.134292
0.007209,0.007209,-10810.454418
0.063727,0.063727,-9790.616634
0.097812,0.097812,-10029.905376
0.114441,0.114441,-10194.640810
0.020974,0.020974,-10040.726361
0.129994,0.129994,-10366.226260
0.068740,0.068740,-9813.877101
0.036584,0.036584,-9803.656558
0.161065,0.161065,-10745.574721
0.013725,0.013725,-10311.776877
0.185954,0.185954,-11076.710189
0.141253,0.141253,-10498.705747
0.095118,0.095118,-10005.485146
0.002232,0.002232,-11851.725593
0.078025,0.078025,-9869.772501
0.129160,0.129160,-10356.662507
0.171783,0.171783,-10885.486516
0.123553,0.123553,-10293.408962
0.079541,0.079541,-9880.256363
