# FBP,BGP,LogLik
0.183679,0.183679,-10874.662959
0.018259,0.018259,-10026.609704
0.092731,0.092731,-9859.471793
0.100443,0.100443,-9923.841957
0.062734,0.062734,-9681.921343
0.009468,0.009468,-10485.492024
0.048337,0.048337,-9663.555916
0.019106,0.019106,-9999.448084
0.047650,0.047650,-9664.411063
0.161558,0.161558,-10586.224679
0.178996,0.178996,-10811.782796
0.008645,0.008645,-10556.492228
0.060389,0.060389,-9674.914135
0.196116,0.196116,-11046.157231
0.107901,0.107901,-9991.272572
0.125262,0.125262,-10164.802994
0.001109,0.001109,-12368.288936
0.096982,0.096982,-9894.232353
0.197666,0.197666,-11067.973462
0.075037,0.075037,-9737.673053
0.019408,0.019408,-9990.228399
0.092382,0.092382,-9856.702798
0.192601,0.192601,-10997.022288
0.068366,0.068366,-9703.805377
0.159785,0.159785,-10564.062383
0.159769,0.159769,-10563.872098
0.041650,0.041650,-9680.772568
0.088674,0.088674,-9828.086613
0.143120,0.143120,-10363.358238
0.082104,0.082104,-9781.381849
0.038201,0.038201,-9698.644205
0.193499,0.193499,-11009.523754
