# FBP,BGP,LogLik
0.101994,0.101994,-10187.747141
0.086253,0.086253,-10056.333594
0.010293,0.010293,-10740.950314
0.042859,0.042859,-9930.517196
0.171216,0.171216,-10986.240840
0.124441,0.124441,-10415.077061
0.038775,0.038775,-9953.018637
0.037841,0.037841,-9959.653020
0.070025,0.070025,-9956.263811
0.123059,0.123059,-10400.005316
0.108483,0.108483,-10249.296349
0.105407,0.105407,-10219.647354
0.173786,0.173786,-11020.477275
0.172250,0.172250,-10999.988809
0.169040,0.169040,-10957.456856
0.140490,0.140490,-10598.672086
0.078490,0.078490,-10003.094395
0.053869,0.053869,-9911.271828
0.191139,0.191139,-11258.062957
0.009057,0.009057,-10845.950239
0.123677,0.123677,-10406.724057
0.169225,0.169225,-10959.898220
0.054383,0.054383,-9911.552240
0.195749,0.195749,-11323.000239
0.177185,0.177185,-11066.136179
0.039866,0.039866,-9946.010168
0.054062,0.054062,-9911.366602
0.179461,0.179461,-11096.953731
0.021850,0.021850,-10205.474631
0.037695,0.037695,-9960.738223
0.121710,0.121710,-10385.406771
0.029403,0.029403,-10051.702983
