# FBP,BGP,LogLik
0.100649,0.100649,-9521.696814
0.069779,0.069779,-9280.900773
0.129404,0.129404,-9835.479883
0.049949,0.049949,-9222.783028
0.045953,0.045953,-9226.657844
0.039269,0.039269,-9250.401163
0.191980,0.191980,-10686.699855
0.098583,0.098583,-9501.861041
0.150323,0.150323,-10098.571570
0.094798,0.094798,-9466.685008
0.117508,0.117508,-9697.941761
0.116828,0.116828,-9690.380133
0.195977,0.195977,-10747.027822
0.133687,0.133687,-9887.276269
0.047954,0.047954,-9223.870942
0.003040,0.003040,-11047.108908
0.043736,0.043736,-9231.910468
0.091104,0.091104,-9433.865300
0.078684,0.078684,-9336.230855
0.162465,0.162465,-10261.897031
0.157111,0.157111,-10188.996730
0.017819,0.017819,-9605.773827
0.190402,0.190402,-10663.064757
0.105491,0.105491,-9569.785774
0.119281,0.119281,-9717.809460
0.081011,0.081011,-9352.875949
0.129900,0.129900,-9841.423281
0.174265,0.174265,-10427.229035
0.134787,0.134787,-9900.768381
0.194020,0.194020,-10717.404607
0.140224,0.140224,-9968.470522
0.164344,0.164344,-10287.800329
