# FBP,BGP,LogLik
0.071973,0.071973,-9236.563934
0.159547,0.159547,-10214.208553
0.125584,0.125584,-9762.804575
0.007666,0.007666,-10172.775016
0.109296,0.109296,-9572.234288
0.172382,0.172382,-10400.059273
0.113515,0.113515,-9619.635075
0.035166,0.035166,-9209.667932
0.102075,0.102075,-9494.717509
0.151389,0.151389,-10100.124753
0.022021,0.022021,-9411.692292
0.163420,0.163420,-10269.496423
0.033496,0.033496,-9224.558555
0.106815,0.106815,-9545.071467
0.077149,0.077149,-9271.559699
0.049725,0.049725,-9157.306491
0.129487,0.129487,-9811.265581
0.007478,0.007478,-10193.647684
0.152009,0.152009,-10108.680130
0.105388,0.105388,-9529.691126
0.175154,0.175154,-10441.158080
0.104144,0.104144,-9516.432085
0.007007,0.007007,-10248.886180
0.028720,0.028720,-9281.797122
0.159121,0.159121,-10208.176538
0.098395,0.098395,-9457.123989
0.088376,0.088376,-9362.264956
0.063687,0.063687,-9191.656626
0.056910,0.056910,-9167.385763
0.193177,0.193177,-10716.289076
0.086594,0.086594,-9346.670583
0.176801,0.176801,-10465.726456
