# FBP,BGP,LogLik
0.122817,0.122817,-9817.979058
0.044874,0.044874,-9242.730325
0.168811,0.168811,-10468.825164
0.024482,0.024482,-9456.644322
0.176230,0.176230,-10584.363418
0.122628,0.122628,-9815.585905
0.188074,0.188074,-10773.752225
0.057633,0.057633,-9244.752083
0.187076,0.187076,-10757.570600
0.127661,0.127661,-9880.223459
0.001998,0.001998,-11609.321872
0.020578,0.020578,-9558.074306
0.118574,0.118574,-9764.946852
0.019016,0.019016,-9608.530600
0.149575,0.149575,-10181.673794
0.134394,0.134394,-9969.543983
0.037468,0.037468,-9278.701977
0.127385,0.127385,-9876.626739
0.113344,0.113344,-9701.648729
0.049267,0.049267,-9235.749477
0.141513,0.141513,-10067.260240
0.050261,0.050261,-9235.395866
0.172946,0.172946,-10532.901772
0.079248,0.079248,-9360.785087
0.099054,0.099054,-9541.821090
0.132265,0.132265,-9940.963027
0.176593,0.176593,-10590.072908
0.091233,0.091233,-9463.886958
0.130980,0.130980,-9923.857472
0.119370,0.119370,-9774.788488
0.014430,0.014430,-9802.768655
0.126578,0.126578,-9866.152109
