# FBP,BGP,LogLik
0.026371,0.026371,-8442.890273
0.005455,0.005455,-9592.906168
0.003350,0.003350,-10030.971866
0.169211,0.169211,-9520.833892
0.126285,0.126285,-8900.888744
0.128753,0.128753,-8933.142590
0.075226,0.075226,-8370.424006
0.010660,0.010660,-9033.730540
0.086237,0.086237,-8457.088840
0.031473,0.031473,-8367.203007
0.186919,0.186919,-9808.119276
0.175709,0.175709,-9624.327330
0.060184,0.060184,-8290.764336
0.003466,0.003466,-9999.963935
0.004185,0.004185,-9828.697181
0.105768,0.105768,-8652.650210
0.164631,0.164631,-9449.294768
0.068465,0.068465,-8328.209632
0.131489,0.131489,-8969.446606
0.171597,0.171597,-9558.566092
0.127245,0.127245,-8913.374147
0.001226,0.001226,-10974.384909
0.110228,0.110228,-8703.338316
0.034970,0.034970,-8331.199695
0.160013,0.160013,-9378.355121
0.082474,0.082474,-8425.243880
0.087840,0.087840,-8471.290559
0.060782,0.060782,-8292.866371
0.045911,0.045911,-8276.368624
0.031991,0.031991,-8361.155747
0.081535,0.081535,-8417.638579
0.107517,0.107517,-8672.286579
