# FBP,BGP,LogLik
0.197316,0.197316,-9915.138550
0.075624,0.075624,-8288.294240
0.076422,0.076422,-8293.766781
0.010225,0.010225,-9090.958564
0.085334,0.085334,-8362.953617
0.003149,0.003149,-10202.614201
0.006019,0.006019,-9571.391221
0.067820,0.067820,-8241.946702
0.164194,0.164194,-9367.714723
0.091764,0.091764,-8420.991805
0.002968,0.002968,-10261.849024
0.032644,0.032644,-8301.743694
0.147985,0.147985,-9121.235080
0.147659,0.147659,-9116.444103
0.150905,0.150905,-9164.473914
0.070334,0.070334,-8255.374479
0.070455,0.070455,-8256.061339
0.160415,0.160415,-9308.885381
0.079628,0.079628,-8317.006018
0.145438,0.145438,-9083.971289
0.116225,0.116225,-8689.897815
0.072868,0.072868,-8270.391157
0.016001,0.016001,-8728.692343
0.023225,0.023225,-8475.627435
0.177912,0.177912,-9587.772718
0.090468,0.090468,-8408.797651
0.198801,0.198801,-9940.921896
0.072779,0.072779,-8269.840082
0.049991,0.049991,-8199.655449
0.070108,0.070108,-8254.106037
0.068617,0.068617,-8246.041148
0.127471,0.127471,-8833.729336
