# FBP,BGP,LogLik
0.194265,0.194265,-10461.376391
0.023821,0.023821,-8996.941936
0.176678,0.176678,-10178.116507
0.108154,0.108154,-9224.458931
0.112266,0.112266,-9272.782385
0.196131,0.196131,-10492.169816
0.190272,0.190272,-10395.957288
0.159722,0.159722,-9917.735314
0.130317,0.130317,-9501.040248
0.135540,0.135540,-9571.383448
0.026694,0.026694,-8942.644929
0.093481,0.093481,-9065.507978
0.085833,0.085833,-8992.529691
0.020382,0.020382,-9081.253008
0.002266,0.002266,-10870.803683
0.003254,0.003254,-10536.759118
0.147493,0.147493,-9738.587882
0.089491,0.089491,-9026.484470
0.098115,0.098115,-9113.225837
0.050711,0.050711,-8795.243015
0.108168,0.108168,-9224.613168
0.025441,0.025441,-8964.758057
0.032710,0.032710,-8863.610527
0.163529,0.163529,-9975.039456
0.005486,0.005486,-10070.300316
0.183203,0.183203,-10281.708954
0.067638,0.067638,-8855.310232
0.186432,0.186432,-10333.635306
0.012740,0.012740,-9389.669404
0.062540,0.062540,-8828.746446
0.118634,0.118634,-9350.473856
0.187561,0.187561,-10351.897330
