# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.099714,0.099714,-9228.050943, -9294.091561
2,0.114743,0.114743,-9292.733943, -9363.437842
2,0.053937,0.053937,-9398.431290, -9564.335636
2,0.088012,0.088012,-9209.492707, -9266.407841
2,0.026600,0.026600,-10115.179620, -10209.835996
2,0.103323,0.103323,-9239.748326, -9408.800888
2,0.010791,0.010791,-11373.128395, -11666.180576
2,0.009650,0.009650,-11542.311989, -11769.032285
2,0.135930,0.135930,-9445.157844, -9518.485572
2,0.010996,0.010996,-11344.823825, -11505.754279
2,0.104257,0.104257,-9243.190825, -9338.969559
2,0.053205,0.053205,-9408.311598, -9624.298356
2,0.037539,0.037539,-9720.597531, -9886.531976
2,0.114664,0.114664,-9292.291236, -9408.369555
2,0.059293,0.059293,-9335.721576, -9494.039542
2,0.091276,0.091276,-9211.470196, -9398.622012
2,0.027795,0.027795,-10061.218030, -10101.782085
2,0.025297,0.025297,-10178.022573, -10295.567329
2,0.021306,0.021306,-10400.941727, -10522.371387
2,0.014312,0.014312,-10955.798284, -11240.196066
2,0.110743,0.110743,-9271.568105, -9381.733645
2,0.151201,0.151201,-9590.700081, -9717.151397
2,0.158473,0.158473,-9668.958965, -9904.982647
2,0.191569,0.191569,-10087.167943, -10191.323663
2,0.033678,0.033678,-9837.277710, -10007.486826
2,0.027124,0.027124,-10091.127185, -10285.505142
2,0.093991,0.093991,-9215.066237, -9345.070264
2,0.172202,0.172202,-9830.765108, -9884.658626
2,0.153414,0.153414,-9613.934975, -9715.786112
2,0.111636,0.111636,-9276.059340, -9380.868028
2,0.031357,0.031357,-9918.161018, -10102.197599
2,0.078253,0.078253,-9220.577593, -9289.733607
3,0.099714,0.099714,-9149.040975, -9285.514630
3,0.114743,0.114743,-9271.919301, -9491.846670
3,0.053937,0.053937,-9072.758055, -9445.610103
3,0.088012,0.088012,-9080.688374, -9284.058710
3,0.026600,0.026600,-9387.853042, -9576.327129
3,0.103323,0.103323,-9174.233754, -9379.434690
3,0.010791,0.010791,-10161.829524, -10513.546244
3,0.009650,0.009650,-10254.809262, -10775.928930
3,0.135930,0.135930,-9472.375487, -9595.026020
3,0.010996,0.010996,-10143.809929, -10518.545907
3,0.104257,0.104257,-9181.039642, -9341.676715
3,0.053205,0.053205,-9047.685936, -9407.043859
3,0.037539,0.037539,-9199.615474, -9462.105467
3,0.114664,0.114664,-9264.432724, -9394.024157
3,0.059293,0.059293,-9059.052802, -9212.598554
3,0.091276,0.091276,-9134.992942, -9388.750178
3,0.027795,0.027795,-9357.917063, -9781.720032
3,0.025297,0.025297,-9423.145623, -9806.071205
3,0.021306,0.021306,-9551.484704, -9836.432964
3,0.014312,0.014312,-9915.302127, -10331.802749
3,0.110743,0.110743,-9249.819008, -9441.571215
3,0.151201,0.151201,-9651.261472, -9800.187686
3,0.158473,0.158473,-9746.274055, -9974.782422
3,0.191569,0.191569,-10198.301042, -10337.377333
3,0.033678,0.033678,-9238.168039, -9581.908565
3,0.027124,0.027124,-9374.465476, -9733.522882
3,0.093991,0.093991,-9147.612099, -9416.890381
3,0.172202,0.172202,-9921.547158, -10028.934129
3,0.153414,0.153414,-9681.888963, -9900.225175
3,0.111636,0.111636,-9245.993257, -9495.124478
3,0.031357,0.031357,-9317.888952, -9748.497793
3,0.078253,0.078253,-9041.720945, -9232.843472
4,0.099714,0.099714,-9177.242997, -9440.570356
4,0.114743,0.114743,-9310.819129, -9623.282764
4,0.053937,0.053937,-8946.558415, -9470.248317
4,0.088012,0.088012,-8959.375758, -9461.629692
4,0.026600,0.026600,-8956.599191, -9492.380075
4,0.103323,0.103323,-9221.390049, -9476.762345
4,0.010791,0.010791,-9501.683196, -10396.075488
4,0.009650,0.009650,-9611.639528, -10300.300641
