# FBP,BGP,LogLik
0.130150,0.130150,-10682.704833
0.173092,0.173092,-11242.050764
0.005048,0.005048,-11681.819642
0.053381,0.053381,-10089.823253
0.100414,0.100414,-10360.544764
0.013490,0.013490,-10779.023935
0.198607,0.198607,-11608.168744
0.047292,0.047292,-10097.677723
0.074858,0.074858,-10159.508136
0.042802,0.042802,-10114.916600
0.021089,0.021089,-10445.341590
0.046496,0.046496,-10099.957091
0.060122,0.060122,-10097.724077
0.126888,0.126888,-10644.119817
0.056247,0.056247,-10091.281384
0.072455,0.072455,-10146.031679
0.001189,0.001189,-13184.431131
0.073144,0.073144,-10149.773701
0.106777,0.106777,-10423.174636
0.032403,0.032403,-10206.683976
0.119487,0.119487,-10559.196501
0.058630,0.058630,-10094.672632
0.126410,0.126410,-10638.518456
0.005239,0.005239,-11645.133454
0.177519,0.177519,-11304.063104
0.003224,0.003224,-12135.083657
0.025392,0.025392,-10330.121163
0.155432,0.155432,-11001.921728
0.009179,0.009179,-11112.222141
0.142200,0.142200,-10830.726413
0.194209,0.194209,-11543.637782
0.174337,0.174337,-11259.417321
