# FBP,BGP,LogLik
0.143869,0.143869,-8904.451164
0.074683,0.074683,-8149.900044
0.007824,0.007824,-8848.866279
0.116777,0.116777,-8550.742988
0.144027,0.144027,-8906.681673
0.142954,0.142954,-8891.552680
0.032973,0.032973,-8104.728841
0.067198,0.067198,-8105.577990
0.081834,0.081834,-8201.439060
0.084096,0.084096,-8219.405781
0.022832,0.022832,-8233.903043
0.077106,0.077106,-8166.428701
0.101326,0.101326,-8378.899889
0.142112,0.142112,-8879.734070
0.113890,0.113890,-8516.809950
0.080986,0.080986,-8194.898770
0.185519,0.185519,-9551.637949
0.119617,0.119617,-8584.882156
0.194958,0.194958,-9713.079511
0.173475,0.173475,-9353.153014
0.134725,0.134725,-8778.381238
0.179863,0.179863,-9457.340935
0.198248,0.198248,-9770.521960
0.044175,0.044175,-8054.604805
0.138211,0.138211,-8825.688678
0.183756,0.183756,-9522.037951
0.003480,0.003480,-9428.580513
0.159898,0.159898,-9140.115104
0.017881,0.017881,-8349.355673
0.183311,0.183311,-9514.597884
0.122403,0.122403,-8619.086270
0.032414,0.032414,-8109.289288
