# FBP,BGP,LogLik
0.081889,0.081889,-8826.294665
0.043656,0.043656,-8720.410368
0.088352,0.088352,-8874.246197
0.099026,0.099026,-8965.674584
0.188149,0.188149,-10121.303893
0.085981,0.085981,-8855.952464
0.172451,0.172451,-9878.618057
0.033365,0.033365,-8785.919150
0.109034,0.109034,-9063.362087
0.118156,0.118156,-9161.163064
0.118744,0.118744,-9167.734079
0.100430,0.100430,-8978.727587
0.153429,0.153429,-9604.091543
0.034573,0.034573,-8774.511504
0.013621,0.013621,-9262.815367
0.028544,0.028544,-8844.531375
0.112646,0.112646,-9101.148245
0.049945,0.049945,-8708.072219
0.147707,0.147707,-9526.039631
0.012571,0.012571,-9318.159889
0.181799,0.181799,-10021.466149
0.190342,0.190342,-10156.300129
0.157130,0.157130,-9655.724914
0.175591,0.175591,-9926.039622
0.075669,0.075669,-8786.243160
0.031919,0.031919,-8801.186054
0.039990,0.039990,-8736.260125
0.100254,0.100254,-8977.081696
0.132277,0.132277,-9327.050724
0.113758,0.113758,-9113.030263
0.020988,0.020988,-8994.483693
0.145448,0.145448,-9495.838657
