# FBP,BGP,LogLik
0.194265,0.194265,-11614.079807
0.023821,0.023821,-10239.897098
0.176678,0.176678,-11348.736744
0.108154,0.108154,-10436.105042
0.112266,0.112266,-10482.939116
0.196131,0.196131,-11642.746570
0.190272,0.190272,-11553.060551
0.159722,0.159722,-11102.320852
0.130317,0.130317,-10703.459547
0.135540,0.135540,-10771.150357
0.026694,0.026694,-10182.832854
0.093481,0.093481,-10281.807598
0.085833,0.085833,-10210.928927
0.020382,0.020382,-10328.266974
0.002266,0.002266,-12196.346159
0.003254,0.003254,-11847.710830
0.147493,0.147493,-10931.483345
0.089491,0.089491,-10243.901651
0.098115,0.098115,-10328.156006
0.050711,0.050711,-10022.859667
0.108168,0.108168,-10436.254594
0.025441,0.025441,-10206.093410
0.032710,0.032710,-10099.280367
0.163529,0.163529,-11156.748478
0.005486,0.005486,-11360.931226
0.183203,0.183203,-11446.116044
0.067638,0.067638,-10078.265820
0.186432,0.186432,-11494.782178
0.012740,0.012740,-10650.606061
0.062540,0.062540,-10052.991295
0.118634,0.118634,-10558.135497
0.187561,0.187561,-11511.874159
