# FBP,BGP,LogLik
0.075335,0.075335,-9472.536653
0.020777,0.020777,-9648.862957
0.133305,0.133305,-10105.097491
0.038406,0.038406,-9390.191290
0.095094,0.095094,-9647.843720
0.193487,0.193487,-11001.407747
0.006334,0.006334,-10551.915779
0.030346,0.030346,-9462.493766
0.059716,0.059716,-9383.798434
0.188361,0.188361,-10919.190275
0.181768,0.181768,-10814.844412
0.032400,0.032400,-9438.514869
0.196224,0.196224,-11045.674666
0.150150,0.150150,-10338.939656
0.107995,0.107995,-9788.253092
0.186341,0.186341,-10887.037015
0.176121,0.176121,-10726.778094
0.078263,0.078263,-9494.766084
0.131269,0.131269,-10077.933954
0.129477,0.129477,-10054.256713
0.065394,0.065394,-9409.502522
0.035878,0.035878,-9406.985977
0.093362,0.093362,-9630.363263
0.052656,0.052656,-9365.054941
0.071013,0.071013,-9442.611354
0.190829,0.190829,-10958.649391
0.092228,0.092228,-9619.105306
0.136978,0.136978,-10154.721011
0.067246,0.067246,-9419.635894
0.199172,0.199172,-11093.667367
0.131754,0.131754,-10084.377061
0.039202,0.039202,-9385.845236
