# FBP,BGP,LogLik
0.178340,0.178340,-11664.622356
0.067075,0.067075,-10577.175471
0.066072,0.066072,-10572.927391
0.105021,0.105021,-10848.391062
0.083966,0.083966,-10675.481659
0.059046,0.059046,-10549.590093
0.143116,0.143116,-11243.011777
0.158434,0.158434,-11420.986164
0.165256,0.165256,-11503.004696
0.154006,0.154006,-11368.632236
0.138086,0.138086,-11186.614590
0.038602,0.038602,-10574.655477
0.146330,0.146330,-11279.602732
0.054942,0.054942,-10541.945131
0.144364,0.144364,-11257.164985
0.019573,0.019573,-10873.206092
0.084603,0.084603,-10680.018290
0.078604,0.078604,-10639.438406
0.007340,0.007340,-11599.510801
0.176804,0.176804,-11645.364155
0.135296,0.135296,-11155.818284
0.155651,0.155651,-11388.005434
0.133144,0.133144,-11132.306294
0.068600,0.068600,-10584.030741
0.101359,0.101359,-10815.323481
0.025749,0.025749,-10723.668024
0.032323,0.032323,-10627.681307
0.064814,0.064814,-10567.899438
0.128737,0.128737,-11084.843939
0.119919,0.119919,-10992.910314
0.155052,0.155052,-11380.936011
0.106431,0.106431,-10861.403212
