# FBP,BGP,LogLik
0.095385,0.095385,-8368.694823
0.137641,0.137641,-8826.667492
0.147630,0.147630,-8955.585135
0.127207,0.127207,-8699.783056
0.038965,0.038965,-8142.644681
0.173616,0.173616,-9322.752809
0.057690,0.057690,-8133.784451
0.073984,0.073984,-8206.898269
0.111700,0.111700,-8527.086522
0.171876,0.171876,-9296.790530
0.129930,0.129930,-8732.099397
0.140338,0.140338,-8860.764901
0.043274,0.043274,-8127.979607
0.070512,0.070512,-8186.940592
0.027379,0.027379,-8243.354467
0.147381,0.147381,-8952.282063
0.189752,0.189752,-9572.526668
0.146974,0.146974,-8946.898333
0.024936,0.024936,-8281.077754
0.138673,0.138673,-8839.652984
0.086645,0.086645,-8295.419903
0.018423,0.018423,-8428.026268
0.199895,0.199895,-9737.707945
0.144825,0.144825,-8918.670705
0.124488,0.124488,-8668.076499
0.174620,0.174620,-9337.816198
0.065068,0.065068,-8160.087879
0.133369,0.133369,-8773.725376
0.093656,0.093656,-8353.503101
0.024790,0.024790,-8283.576757
0.108214,0.108214,-8491.104325
0.126382,0.126382,-8690.098347
