# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.095385,0.095385,-8347.760214, -8401.668882
2,0.137641,0.137641,-8598.042864, -8832.967221
2,0.147630,0.147630,-8696.448359, -8730.369593
2,0.127207,0.127207,-8509.273182, -8622.438774
2,0.038965,0.038965,-8831.603894, -8966.589398
2,0.173616,0.173616,-9005.850859, -9093.431763
2,0.057690,0.057690,-8490.983132, -8530.068889
2,0.073984,0.073984,-8367.270593, -8398.275158
2,0.111700,0.111700,-8407.615540, -8439.766629
2,0.171876,0.171876,-8982.935907, -9190.381825
2,0.129930,0.129930,-8530.967984, -8664.049754
2,0.140338,0.140338,-8623.368321, -8627.973491
2,0.043274,0.043274,-8726.685366, -8977.856756
2,0.070512,0.070512,-8384.116395, -8438.666711
2,0.027379,0.027379,-9239.594669, -9330.318036
2,0.147381,0.147381,-8693.843024, -8698.448194
2,0.189752,0.189752,-9231.964027, -9307.473918
2,0.146974,0.146974,-8689.605186, -8756.942188
2,0.024936,0.024936,-9359.038518, -9517.676137
2,0.138673,0.138673,-8607.622641, -8676.346872
2,0.086645,0.086645,-8340.145852, -8419.610414
2,0.018423,0.018423,-9770.172812, -9852.356231
2,0.199895,0.199895,-9386.033131, -9539.066586
2,0.144825,0.144825,-8667.565689, -8697.367968
2,0.124488,0.124488,-8488.689111, -8812.031536
2,0.174620,0.174620,-9019.203369, -9162.130151
2,0.065068,0.065068,-8420.201721, -8449.537180
2,0.133369,0.133369,-8559.875949, -8594.199977
2,0.093656,0.093656,-8344.758274, -8436.762585
2,0.024790,0.024790,-9366.664271, -9526.807228
2,0.108214,0.108214,-8390.398627, -8393.905185
2,0.126382,0.126382,-8502.909122, -8713.959654
3,0.095385,0.095385,-8368.561101, -8439.056179
3,0.137641,0.137641,-8711.792702, -8830.444983
3,0.147630,0.147630,-8833.087530, -8862.618336
3,0.127207,0.127207,-8626.867364, -8772.077352
3,0.038965,0.038965,-8397.745560, -8495.039518
3,0.173616,0.173616,-9171.868944, -9202.846492
3,0.057690,0.057690,-8266.734454, -8336.968204
3,0.073984,0.073984,-8292.690417, -8352.022025
3,0.111700,0.111700,-8464.537173, -8624.499227
3,0.171876,0.171876,-9138.769428, -9231.783663
3,0.129930,0.129930,-8634.601860, -8717.113932
3,0.140338,0.140338,-8745.544859, -8806.651890
3,0.043274,0.043274,-8431.628720, -8519.666304
3,0.070512,0.070512,-8303.729216, -8408.896773
3,0.027379,0.027379,-8604.638644, -8754.355457
3,0.147381,0.147381,-8822.059633, -8876.338836
3,0.189752,0.189752,-9409.270049, -9459.471486
3,0.146974,0.146974,-8829.831281, -8925.105464
3,0.024936,0.024936,-8762.484504, -9041.068195
3,0.138673,0.138673,-8727.444239, -8757.405676
3,0.086645,0.086645,-8331.010920, -8391.798477
3,0.018423,0.018423,-8904.016260, -9154.360329
3,0.199895,0.199895,-9565.391651, -9614.909738
3,0.144825,0.144825,-8800.864978, -8866.133694
3,0.124488,0.124488,-8585.857090, -8621.803653
3,0.174620,0.174620,-9171.351520, -9202.245630
3,0.065068,0.065068,-8255.321253, -8343.848336
3,0.133369,0.133369,-8675.178282, -8809.573930
3,0.093656,0.093656,-8359.015649, -8453.065669
3,0.024790,0.024790,-8797.037005, -9062.137225
3,0.108214,0.108214,-8444.125585, -8548.984561
3,0.126382,0.126382,-8599.681916, -8687.108740
4,0.095385,0.095385,-8466.047785, -8537.887961
4,0.137641,0.137641,-8864.235150, -8934.058393
4,0.147630,0.147630,-8973.297923, -9087.927081
4,0.127207,0.127207,-8748.482108, -8869.202293
4,0.038965,0.038965,-8142.644681, -8725.940770
4,0.173616,0.173616,-9327.435854, -9440.383560
4,0.057690,0.057690,-8133.784451, -8497.227556
4,0.073984,0.073984,-8338.072102, -8441.368455
4,0.111700,0.111700,-8560.273977, -8697.311782
4,0.171876,0.171876,-9291.024982, -9331.929491
4,0.129930,0.129930,-8771.694917, -8932.549330
4,0.140338,0.140338,-8887.899333, -8945.663913
4,0.043274,0.043274,-8223.689815, -8506.248503
4,0.070512,0.070512,-8289.964760, -8427.808595
4,0.027379,0.027379,-8586.108742, -9016.584097
4,0.147381,0.147381,-8986.825703, -9107.641621
4,0.189752,0.189752,-9575.799483, -9611.246686
4,0.146974,0.146974,-8973.356812, -9070.546251
4,0.024936,0.024936,-8684.806978, -8842.062568
4,0.138673,0.138673,-8859.794506, -8912.003459
4,0.086645,0.086645,-8326.581806, -8504.415086
4,0.018423,0.018423,-8837.235035, -9049.157204
4,0.199895,0.199895,-9745.207769, -9785.885279
4,0.144825,0.144825,-8950.214867, -9008.987331
4,0.124488,0.124488,-8729.477107, -8777.377483
4,0.174620,0.174620,-9353.844417, -9393.183942
4,0.065068,0.065068,-8160.087879, -8395.965253
4,0.133369,0.133369,-8816.965556, -8924.296806
4,0.093656,0.093656,-8369.750255, -8536.045017
4,0.024790,0.024790,-8283.576757, -8814.719713
4,0.108214,0.108214,-8491.104277, -8603.364153
4,0.126382,0.126382,-8751.565602, -8908.710618
5,0.095385,0.095385,-8616.511301, -8805.894556
5,0.137641,0.137641,-8990.516522, -9117.619655
5,0.147630,0.147630,-9103.047849, -9175.183874
5,0.127207,0.127207,-8922.204663, -9003.417785
5,0.038965,0.038965,-8556.567752, -8925.095802
5,0.173616,0.173616,-9504.109106, -9544.943602
5,0.057690,0.057690,-8386.529067, -8560.224865
5,0.073984,0.073984,-8342.055571, -8648.207121
5,0.111700,0.111700,-8719.032682, -8829.162996
5,0.171876,0.171876,-9461.821895, -9524.256480
5,0.129930,0.129930,-8945.564798, -9032.106981
5,0.140338,0.140338,-9029.878247, -9107.132564
5,0.043274,0.043274,-8534.638721, -8680.068357
5,0.070512,0.070512,-8341.520845, -8628.584173
5,0.027379,0.027379,-8578.446233, -8801.559390
5,0.147381,0.147381,-9129.601657, -9260.921701
5,0.189752,0.189752,-9748.507700, -9866.785413
5,0.146974,0.146974,-9127.735408, -9240.078337
5,0.024936,0.024936,-8420.888171, -8927.419106
5,0.138673,0.138673,-9023.990221, -9109.373033
5,0.086645,0.086645,-8501.359622, -8687.523880
5,0.018423,0.018423,-8587.000586, -9032.750041
5,0.199895,0.199895,-9909.123703, -9940.314533
5,0.144825,0.144825,-9074.068915, -9183.228272
5,0.124488,0.124488,-8851.807860, -8923.682167
5,0.174620,0.174620,-9524.671399, -9559.862359
5,0.065068,0.065068,-8377.642186, -8611.275175
5,0.133369,0.133369,-8939.456785, -9010.671112
5,0.093656,0.093656,-8595.986608, -8781.712304
5,0.024790,0.024790,-8818.948466, -9101.936936
5,0.108214,0.108214,-8629.540531, -8737.248981
5,0.126382,0.126382,-8905.574608, -9028.191263
6,0.095385,0.095385,-8726.091409, -8856.293757
6,0.137641,0.137641,-9178.093057, -9256.673023
6,0.147630,0.147630,-9293.002287, -9356.713701
6,0.127207,0.127207,-9057.991610, -9199.254892
6,0.038965,0.038965,-8698.977321, -9027.539103
6,0.173616,0.173616,-9664.221190, -9711.003427
6,0.057690,0.057690,-8633.885429, -8750.196404
6,0.073984,0.073984,-8641.527688, -8919.918874
6,0.111700,0.111700,-8886.708314, -9032.177716
6,0.171876,0.171876,-9632.863435, -9766.369142
6,0.129930,0.129930,-9113.400840, -9215.472740
6,0.140338,0.140338,-9210.419082, -9303.386181
6,0.043274,0.043274,-8612.730737, -8811.923756
6,0.070512,0.070512,-8623.547750, -8914.644194
6,0.027379,0.027379,-8912.772006, -9113.206668
6,0.147381,0.147381,-9285.280152, -9396.694638
6,0.189752,0.189752,-9886.743005, -9956.616787
6,0.146974,0.146974,-9289.100262, -9416.448943
6,0.024936,0.024936,-8734.040786, -9234.135278
6,0.138673,0.138673,-9203.620288, -9312.903321
6,0.086645,0.086645,-8768.037717, -8894.472077
6,0.018423,0.018423,-9243.347995, -9519.759778
6,0.199895,0.199895,-10033.377286, -10102.446831
6,0.144825,0.144825,-9275.882953, -9382.824376
6,0.124488,0.124488,-9049.815036, -9145.604198
6,0.174620,0.174620,-9644.587447, -9700.912866
6,0.065068,0.065068,-8593.734272, -8780.595003
6,0.133369,0.133369,-9104.891397, -9191.606812
6,0.093656,0.093656,-8665.287117, -8810.886174
6,0.024790,0.024790,-8851.108167, -9249.588972
6,0.108214,0.108214,-8827.890536, -9016.758722
6,0.126382,0.126382,-9017.961090, -9095.541742
7,0.095385,0.095385,-8897.680796, -9073.345160
7,0.137641,0.137641,-9342.551162, -9403.053357
7,0.147630,0.147630,-9450.377696, -9539.378012
7,0.127207,0.127207,-9156.201221, -9232.890597
7,0.038965,0.038965,-8774.965759, -9108.541799
7,0.173616,0.173616,-9807.351088, -9860.632239
7,0.057690,0.057690,-8665.190410, -8975.097114
7,0.073984,0.073984,-8869.651017, -9073.702346
7,0.111700,0.111700,-9052.299599, -9248.813297
7,0.171876,0.171876,-9775.256926, -9864.818739
7,0.129930,0.129930,-9211.583481, -9328.545779
7,0.140338,0.140338,-9365.914736, -9458.075252
7,0.043274,0.043274,-8859.085477, -9050.228655
7,0.070512,0.070512,-8817.311972, -8951.156457
7,0.027379,0.027379,-9020.179605, -9316.205452
7,0.147381,0.147381,-9434.972432, -9513.413717
7,0.189752,0.189752,-10041.628564, -10110.950936
