# FBP,BGP,LogLik
0.104698,0.104698,-9898.509633
0.021818,0.021818,-9832.257611
0.018685,0.018685,-9916.474157
0.167493,0.167493,-10605.637165
0.082053,0.082053,-9715.284780
0.132343,0.132343,-10180.943403
0.188640,0.188640,-10889.844179
0.049026,0.049026,-9589.636875
0.002632,0.002632,-11419.053931
0.004830,0.004830,-10901.854754
0.141877,0.141877,-10289.681477
0.184910,0.184910,-10838.279339
0.093466,0.093466,-9800.972258
0.075022,0.075022,-9670.795891
0.108572,0.108572,-9934.736086
0.171783,0.171783,-10661.667238
0.130431,0.130431,-10159.766741
0.046596,0.046596,-9591.895035
0.154916,0.154916,-10446.397816
0.026923,0.026923,-9733.712393
0.033112,0.033112,-9657.977087
0.122536,0.122536,-10074.753940
0.047757,0.047757,-9590.527744
0.140956,0.140956,-10278.948418
0.069904,0.069904,-9643.224463
0.055485,0.055485,-9593.779589
0.199784,0.199784,-11047.452417
0.008123,0.008123,-10485.308176
0.129165,0.129165,-10145.867687
0.007740,0.007740,-10522.589149
0.152042,0.152042,-10411.099188
0.046018,0.046018,-9592.781516
