# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.104698,0.104698,-9912.413900, -9999.465472
2,0.021818,0.021818,-11079.482571, -11207.067087
2,0.018685,0.018685,-11291.638247, -11388.247000
2,0.167493,0.167493,-10375.975033, -10432.713685
2,0.082053,0.082053,-9895.248701, -10006.124893
2,0.132343,0.132343,-10058.427456, -10127.986625
2,0.188640,0.188640,-10619.491524, -10721.399842
2,0.049026,0.049026,-10168.554670, -10260.585238
2,0.002632,0.002632,-14370.956852, -14486.217566
2,0.004830,0.004830,-13372.235546, -13496.688867
2,0.141877,0.141877,-10132.102601, -10210.596537
2,0.184910,0.184910,-10574.083338, -10631.622883
2,0.093466,0.093466,-9889.604525, -10036.803635
2,0.075022,0.075022,-9916.462970, -9999.227744
2,0.108572,0.108572,-9925.805708, -10049.691187
2,0.171783,0.171783,-10422.550883, -10484.652893
2,0.130431,0.130431,-10044.926340, -10128.441308
2,0.046596,0.046596,-10212.139797, -10283.031135
2,0.154916,0.154916,-10248.519093, -10322.269987
2,0.026923,0.026923,-10806.795347, -10911.811431
2,0.033112,0.033112,-10559.483003, -10673.071671
2,0.122536,0.122536,-9994.101975, -10076.627183
2,0.047757,0.047757,-10190.745921, -10274.440963
2,0.140956,0.140956,-10124.537726, -10192.298409
2,0.069904,0.069904,-9942.093712, -10043.935247
2,0.055485,0.055485,-10073.089754, -10151.343998
2,0.199784,0.199784,-10760.990074, -10846.405423
2,0.008123,0.008123,-12539.194178, -12826.942687
2,0.129165,0.129165,-10036.235013, -10142.001103
2,0.007740,0.007740,-12615.395979, -12742.249965
2,0.152042,0.152042,-10221.413663, -10296.667750
2,0.046018,0.046018,-10223.202666, -10333.187895
3,0.104698,0.104698,-9886.589643, -10028.006387
3,0.021818,0.021818,-10449.770810, -10697.424432
3,0.018685,0.018685,-10370.180659, -10606.452323
3,0.167493,0.167493,-10487.900099, -10609.321851
3,0.082053,0.082053,-9782.410117, -9961.343048
3,0.132343,0.132343,-10107.954375, -10235.567463
3,0.188640,0.188640,-10753.315584, -10861.440801
3,0.049026,0.049026,-9791.901046, -10038.067795
3,0.002632,0.002632,-12332.713647, -12881.908139
3,0.004830,0.004830,-11677.664292, -12342.812737
3,0.141877,0.141877,-10205.399320, -10288.572063
3,0.184910,0.184910,-10713.474572, -10810.696273
3,0.093466,0.093466,-9835.272532, -9956.038483
3,0.075022,0.075022,-9748.708463, -9882.773086
3,0.108572,0.108572,-9919.190508, -10032.633008
3,0.171783,0.171783,-10546.170882, -10627.824035
3,0.130431,0.130431,-10103.948140, -10207.796786
3,0.046596,0.046596,-9808.428412, -10062.962677
3,0.154916,0.154916,-10347.139314, -10438.354364
3,0.026923,0.026923,-10098.522104, -10516.779919
3,0.033112,0.033112,-10123.960535, -10384.621153
3,0.122536,0.122536,-10019.534969, -10157.105940
3,0.047757,0.047757,-9801.599489, -10118.983018
3,0.140956,0.140956,-10213.188610, -10278.935602
3,0.069904,0.069904,-9774.387376, -9980.549107
3,0.055485,0.055485,-9760.813667, -9892.575882
3,0.199784,0.199784,-10918.075228, -10991.557536
3,0.008123,0.008123,-11141.328217, -11583.302170
3,0.129165,0.129165,-10088.507113, -10233.059611
3,0.007740,0.007740,-11184.153097, -11691.714439
3,0.152042,0.152042,-10338.853192, -10440.902277
3,0.046018,0.046018,-9864.075391, -10062.622762
4,0.104698,0.104698,-9964.655532, -10122.922725
4,0.021818,0.021818,-9832.257611, -10561.010017
4,0.018685,0.018685,-10232.356285, -10677.559058
4,0.167493,0.167493,-10672.326008, -10791.349763
4,0.082053,0.082053,-9783.515096, -10080.994102
4,0.132343,0.132343,-10273.498429, -10461.960388
4,0.188640,0.188640,-10927.135507, -11054.734777
4,0.049026,0.049026,-9895.616213, -10124.576821
4,0.002632,0.002632,-11573.562631, -13585.631938
4,0.004830,0.004830,-10901.854754, -11818.269682
4,0.141877,0.141877,-10328.787512, -10452.582092
4,0.184910,0.184910,-10878.162846, -11030.465870
4,0.093466,0.093466,-9926.632897, -10193.106631
4,0.075022,0.075022,-9670.795891, -10039.341340
4,0.108572,0.108572,-10070.562649, -10228.255617
4,0.171783,0.171783,-10713.902944, -10793.653509
4,0.130431,0.130431,-10187.396304, -10364.409107
4,0.046596,0.046596,-9591.895035, -9994.891713
4,0.154916,0.154916,-10474.037344, -10619.274797
4,0.026923,0.026923,-9733.712393, -10444.926769
4,0.033112,0.033112,-9657.977087, -10162.876759
4,0.122536,0.122536,-10163.794146, -10348.679204
4,0.047757,0.047757,-9652.107253, -10232.055338
4,0.140956,0.140956,-10367.366742, -10517.720357
4,0.069904,0.069904,-9673.017038, -9991.157289
4,0.055485,0.055485,-9593.779589, -10000.665444
4,0.199784,0.199784,-11085.364749, -11130.273109
4,0.008123,0.008123,-10485.308176, -11331.859129
4,0.129165,0.129165,-10214.379893, -10385.342154
4,0.007740,0.007740,-10522.589149, -11541.871995
4,0.152042,0.152042,-10467.765679, -10587.305261
4,0.046018,0.046018,-9739.021713, -10051.456196
5,0.104698,0.104698,-10045.904490, -10363.511948
5,0.021818,0.021818,-10259.082257, -10965.644540
5,0.018685,0.018685,-10483.669132, -10963.109041
5,0.167493,0.167493,-10773.873687, -10898.475280
5,0.082053,0.082053,-9853.559338, -10118.401456
5,0.132343,0.132343,-10369.346107, -10519.032561
5,0.188640,0.188640,-11104.695114, -11223.540524
5,0.049026,0.049026,-10112.275358, -10586.736783
5,0.002632,0.002632,-12152.074360, -13158.626927
5,0.004830,0.004830,-11993.466912, -12784.627856
5,0.141877,0.141877,-10632.601343, -10776.926084
5,0.184910,0.184910,-11007.806776, -11134.258674
5,0.093466,0.093466,-10281.330800, -10460.350840
5,0.075022,0.075022,-10056.271028, -10386.767347
5,0.108572,0.108572,-10112.853764, -10362.701542
5,0.171783,0.171783,-10865.034073, -10965.758817
5,0.130431,0.130431,-10406.996374, -10526.377323
5,0.046596,0.046596,-9773.229707, -10348.413280
5,0.154916,0.154916,-10620.361638, -10836.378379
5,0.026923,0.026923,-9945.400146, -10688.376978
5,0.033112,0.033112,-9938.275812, -10682.490485
5,0.122536,0.122536,-10261.134857, -10533.969686
5,0.047757,0.047757,-9967.149541, -10303.585830
5,0.140956,0.140956,-10609.250075, -10765.782570
5,0.069904,0.069904,-9994.778338, -10415.171801
5,0.055485,0.055485,-9924.172357, -10388.286019
5,0.199784,0.199784,-11308.665156, -11393.794627
5,0.008123,0.008123,-11067.949810, -11790.789110
5,0.129165,0.129165,-10328.230665, -10533.684256
5,0.007740,0.007740,-10710.829733, -11981.414401
5,0.152042,0.152042,-10633.462692, -10766.580108
5,0.046018,0.046018,-9736.419968, -10371.139344
6,0.104698,0.104698,-10384.465900, -10699.376515
6,0.021818,0.021818,-10332.602313, -10893.011017
6,0.018685,0.018685,-10477.959911, -11250.098902
6,0.167493,0.167493,-10973.313026, -11149.649056
6,0.082053,0.082053,-10237.359914, -10489.297103
6,0.132343,0.132343,-10576.319245, -10725.384566
6,0.188640,0.188640,-11299.082728, -11420.887986
6,0.049026,0.049026,-10108.455148, -10726.136973
6,0.002632,0.002632,-11977.170005, -13368.601305
6,0.004830,0.004830,-11539.779428, -12812.941395
6,0.141877,0.141877,-10688.224795, -10958.164276
6,0.184910,0.184910,-11183.991480, -11348.048179
6,0.093466,0.093466,-10300.954527, -10644.794111
6,0.075022,0.075022,-10544.170118, -10728.488974
6,0.108572,0.108572,-10281.185400, -10590.520450
6,0.171783,0.171783,-11035.015081, -11198.432990
6,0.130431,0.130431,-10592.529194, -10802.880166
6,0.046596,0.046596,-10185.086834, -10685.871669
6,0.154916,0.154916,-10820.065348, -10989.260180
6,0.026923,0.026923,-10426.109179, -11007.519648
6,0.033112,0.033112,-10141.931456, -10774.559825
6,0.122536,0.122536,-10638.916471, -10753.552191
6,0.047757,0.047757,-10231.828901, -10410.398521
6,0.140956,0.140956,-10662.430871, -10866.555319
6,0.069904,0.069904,-10514.918559, -10750.901980
6,0.055485,0.055485,-10066.060664, -10581.112882
6,0.199784,0.199784,-11476.453952, -11566.246150
6,0.008123,0.008123,-12132.547453, -12899.874119
6,0.129165,0.129165,-10632.807212, -10887.733334
6,0.007740,0.007740,-11214.386246, -12263.011603
6,0.152042,0.152042,-10761.950393, -10967.514913
6,0.046018,0.046018,-10696.093289, -10946.334346
7,0.104698,0.104698,-10512.733452, -10744.161510
7,0.021818,0.021818,-10729.388769, -11629.981671
7,0.018685,0.018685,-10680.508206, -11705.472344
7,0.167493,0.167493,-11128.686620, -11301.781562
7,0.082053,0.082053,-10594.432677, -10867.516760
7,0.132343,0.132343,-10976.310950, -11069.910151
7,0.188640,0.188640,-11423.495568, -11553.233792
7,0.049026,0.049026,-10416.287102, -10730.046146
7,0.002632,0.002632,-12957.329065, -14693.186852
7,0.004830,0.004830,-13383.896738, -14412.747711
7,0.141877,0.141877,-10980.773295, -11090.180671
7,0.184910,0.184910,-11372.727571, -11522.047471
7,0.093466,0.093466,-10353.652299, -10721.979010
7,0.075022,0.075022,-10231.545568, -10638.520609
7,0.108572,0.108572,-10525.467692, -10798.386542
7,0.171783,0.171783,-11183.979818, -11347.299684
7,0.130431,0.130431,-10751.098420, -10987.211152
7,0.046596,0.046596,-10357.749067, -10961.619108
7,0.154916,0.154916,-10990.671158, -11157.418794
7,0.026923,0.026923,-11136.127755, -11790.211200
7,0.033112,0.033112,-10672.849190, -11444.334154
7,0.122536,0.122536,-10721.960473, -10990.559445
7,0.047757,0.047757,-10626.260178, -10968.256828
7,0.140956,0.140956,-10814.215281, -11043.099868
7,0.069904,0.069904,-10339.288650, -10764.680877
7,0.055485,0.055485,-10392.389576, -10866.877828
7,0.199784,0.199784,-11547.191449, -11656.248930
7,0.008123,0.008123,-11875.996628, -13421.610884
7,0.129165,0.129165,-10731.519023, -10950.234665
7,0.007740,0.007740,-12350.237762, -13050.663661
7,0.152042,0.152042,-10977.562090, -11197.720159
7,0.046018,0.046018,-10175.994168, -10722.981564
8,0.104698,0.104698,-10614.816246, -10849.104549
8,0.021818,0.021818,-11096.918311, -11844.759391
8,0.018685,0.018685,-11520.190560, -12137.142517
8,0.167493,0.167493,-11414.468162, -11534.798484
8,0.082053,0.082053,-10559.090977, -10872.611168
8,0.132343,0.132343,-10872.911690, -11024.702476
8,0.188640,0.188640,-11536.276824, -11684.696339
8,0.049026,0.049026,-11039.898012, -11275.870414
8,0.002632,0.002632,-13625.030326, -14991.138663
8,0.004830,0.004830,-13006.375123, -14375.538610
8,0.141877,0.141877,-11167.570735, -11290.336011
8,0.184910,0.184910,-11599.314320, -11720.005410
8,0.093466,0.093466,-10906.411048, -11014.815439
8,0.075022,0.075022,-10904.095054, -11118.101687
8,0.108572,0.108572,-10602.587043, -10960.530726
8,0.171783,0.171783,-11359.263531, -11488.168689
8,0.130431,0.130431,-10958.206091, -11067.765639
8,0.046596,0.046596,-10625.490021, -11105.021295
8,0.154916,0.154916,-11129.092765, -11338.542481
8,0.026923,0.026923,-10897.509241, -11774.446220
8,0.033112,0.033112,-11606.116348, -11755.356167
8,0.122536,0.122536,-10767.203722, -10994.676736
8,0.047757,0.047757,-10754.921883, -11261.697976
8,0.140956,0.140956,-10939.309896, -11127.410252
8,0.069904,0.069904,-10655.958098, -10894.892434
8,0.055485,0.055485,-10814.885837, -11155.030983
8,0.199784,0.199784,-11686.551596, -11839.259617
8,0.008123,0.008123,-13420.327288, -13883.670736
8,0.129165,0.129165,-10798.531351, -11039.165929
8,0.007740,0.007740,-12754.371777, -13909.647788
8,0.152042,0.152042,-11102.816361, -11231.976602
8,0.046018,0.046018,-10846.148572, -11379.906342
9,0.104698,0.104698,-11146.479864, -11320.134416
9,0.021818,0.021818,-11965.684892, -12550.520385
9,0.018685,0.018685,-11543.376659, -12615.813322
9,0.167493,0.167493,-11412.269676, -11584.597735
9,0.082053,0.082053,-10790.137863, -11188.889601
9,0.132343,0.132343,-11191.343929, -11317.593313
9,0.188640,0.188640,-11677.133690, -11824.274731
9,0.049026,0.049026,-11055.063120, -11664.767883
9,0.002632,0.002632,-14841.139965, -16019.510972
9,0.004830,0.004830,-12557.228942, -13886.151358
9,0.141877,0.141877,-11322.965095, -11491.790070
9,0.184910,0.184910,-11613.303205, -11795.150889
9,0.093466,0.093466,-10996.301856, -11346.243077
9,0.075022,0.075022,-10735.050688, -11187.387645
9,0.108572,0.108572,-10920.096593, -11202.391013
9,0.171783,0.171783,-11437.083143, -11578.960565
9,0.130431,0.130431,-11136.696906, -11315.600747
9,0.046596,0.046596,-10676.723845, -11332.802802
9,0.154916,0.154916,-11367.033980, -11508.738298
9,0.026923,0.026923,-11457.979249, -12157.178239
9,0.033112,0.033112,-11707.083785, -11997.588392
9,0.122536,0.122536,-11066.926361, -11291.017358
