# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.130706,0.130706,-10867.253083, -10956.865669
2,0.195680,0.195680,-11067.836943, -11110.543451
2,0.064776,0.064776,-11692.428224, -11783.822620
2,0.026274,0.026274,-13721.654255, -13792.680822
2,0.034506,0.034506,-13044.981251, -13460.108389
2,0.006433,0.006433,-17598.965493, -17667.431509
2,0.164776,0.164776,-10893.703590, -10898.308749
2,0.015231,0.015231,-15169.371062, -15226.229404
2,0.178732,0.178732,-10957.082107, -11007.612085
2,0.009687,0.009687,-16430.388496, -16600.814688
2,0.162662,0.162662,-10886.500321, -10966.761919
2,0.039151,0.039151,-12746.488375, -12780.703246
2,0.004617,0.004617,-18555.742160, -18561.502377
2,0.140309,0.140309,-10853.785445, -11057.735822
2,0.000530,0.000530,-25266.708091, -25270.620097
2,0.059534,0.059534,-11850.326086, -11893.787177
2,0.011419,0.011419,-15967.731377, -16087.911068
2,0.024273,0.024273,-13925.212555, -13953.410531
2,0.025082,0.025082,-13840.649430, -13852.657956
2,0.144638,0.144638,-10853.483019, -10904.671077
2,0.194431,0.194431,-11058.502944, -11130.039902
2,0.048917,0.048917,-12714.331959, -12717.327678
2,0.079781,0.079781,-11345.434364, -11365.471848
2,0.074878,0.074878,-11443.971546, -11465.134206
2,0.051359,0.051359,-12146.830139, -12177.773667
2,0.142541,0.142541,-10853.202158, -10895.011346
2,0.054262,0.054262,-12033.665177, -12205.477559
2,0.102883,0.102883,-11026.214825, -11182.102637
2,0.025950,0.025950,-13753.369058, -13757.974228
2,0.169593,0.169593,-10912.537190, -10993.175335
2,0.137475,0.137475,-10855.873824, -10891.715844
2,0.107752,0.107752,-10983.396764, -10997.381556
3,0.130706,0.130706,-9777.572900, -10029.573354
3,0.195680,0.195680,-10276.322009, -10567.218140
3,0.064776,0.064776,-10100.621858, -10499.843876
3,0.026274,0.026274,-11506.020695, -12273.921300
3,0.034506,0.034506,-11015.610028, -11482.822696
3,0.006433,0.006433,-14405.214464, -14648.019905
3,0.164776,0.164776,-9974.019487, -10325.691071
3,0.015231,0.015231,-12585.608583, -13328.299861
3,0.178732,0.178732,-10097.769198, -10550.837538
3,0.009687,0.009687,-14293.916734, -14811.062227
3,0.162662,0.162662,-9957.268507, -10092.279266
3,0.039151,0.039151,-11238.607057, -11575.266104
3,0.004617,0.004617,-15509.393450, -15996.318390
3,0.140309,0.140309,-9815.854665, -10014.458314
3,0.000530,0.000530,-19903.607134, -20353.135519
3,0.059534,0.059534,-10199.250340, -10637.566136
3,0.011419,0.011419,-13943.474512, -14223.537474
3,0.024273,0.024273,-11655.754212, -11966.952148
3,0.025082,0.025082,-11593.447458, -12453.801832
3,0.144638,0.144638,-9837.804600, -10044.217613
3,0.194431,0.194431,-10262.176869, -10454.096917
3,0.048917,0.048917,-10461.407068, -10866.073722
3,0.079781,0.079781,-9900.912351, -10249.897611
3,0.074878,0.074878,-9954.469310, -10405.012667
3,0.051359,0.051359,-10392.511155, -10718.799833
3,0.142541,0.142541,-9826.821805, -10149.863381
3,0.054262,0.054262,-10317.708147, -10607.860550
3,0.102883,0.102883,-9763.371814, -10034.176282
3,0.025950,0.025950,-11529.292274, -12018.736108
3,0.169593,0.169593,-10014.201734, -10367.598367
3,0.137475,0.137475,-9803.022393, -9981.019781
3,0.107752,0.107752,-9753.830899, -10384.938482
4,0.130706,0.130706,-8916.790969, -9545.400588
4,0.195680,0.195680,-9883.838468, -10432.388502
4,0.064776,0.064776,-8831.527727, -9828.906005
4,0.026274,0.026274,-9749.978639, -10771.531274
4,0.034506,0.034506,-9403.668405, -10378.889300
4,0.006433,0.006433,-11875.827128, -12668.267953
4,0.164776,0.164776,-9256.533491, -9763.652017
4,0.015231,0.015231,-10546.149124, -11341.301002
4,0.178732,0.178732,-9754.342685, -10263.583651
4,0.009687,0.009687,-11231.300372, -12822.385734
4,0.162662,0.162662,-9231.670307, -9781.392527
4,0.039151,0.039151,-9259.578474, -9974.715454
4,0.004617,0.004617,-12683.118512, -13568.316658
4,0.140309,0.140309,-9426.924985, -10050.192180
4,0.000530,0.000530,-16034.075130, -16601.098084
4,0.059534,0.059534,-8883.199816, -9912.316631
