# FBP,BGP,LogLik
0.181496,0.181496,-9679.986069
0.048119,0.048119,-8266.915813
0.180472,0.180472,-9663.350915
0.116821,0.116821,-8761.095052
0.196667,0.196667,-9933.075926
0.169865,0.169865,-9494.558865
0.002218,0.002218,-10055.949403
0.003024,0.003024,-9811.105559
0.148688,0.148688,-9177.950541
0.103359,0.103359,-8611.244933
0.151073,0.151073,-9212.168325
0.117938,0.117938,-8774.307236
0.046456,0.046456,-8267.775382
0.157321,0.157321,-9303.589491
0.006207,0.006207,-9265.239046
0.161303,0.161303,-9363.153475
0.133017,0.133017,-8963.093385
0.134655,0.134655,-8984.703207
0.008772,0.008772,-9020.168628
0.041955,0.041955,-8275.930272
0.097787,0.097787,-8554.730814
0.088413,0.088413,-8467.941293
0.005293,0.005293,-9382.613602
0.067166,0.067166,-8318.803537
0.193493,0.193493,-9879.108388
0.061313,0.061313,-8292.598672
0.126557,0.126557,-8879.905122
0.136339,0.136339,-9007.131998
0.124733,0.124733,-8857.029028
0.057939,0.057939,-8281.218634
0.114338,0.114338,-8732.131526
0.140819,0.140819,-9067.840908
