FBP, BGP
0.0758257, 0.0758257
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0793662, 0.0793662
0.0834833, 0.0834833
0.0834833, 0.0834833
0.0834833, 0.0834833
0.107861, 0.107861
0.107861, 0.107861
0.0909781, 0.0909781
0.0831097, 0.0831097
0.0795634, 0.0795634
0.0683045, 0.0683045
0.0490089, 0.0490089
0.0490089, 0.0490089
0.04585, 0.04585
0.04585, 0.04585
0.04585, 0.04585
0.0378372, 0.0378372
0.0378372, 0.0378372
0.0262009, 0.0262009
0.0262009, 0.0262009
0.0262009, 0.0262009
0.0262009, 0.0262009
0.0262009, 0.0262009
0.0262009, 0.0262009
0.0262009, 0.0262009
0.0562067, 0.0562067
0.0541447, 0.0541447
0.0541447, 0.0541447
0.0351248, 0.0351248
0.0351248, 0.0351248
0.0351248, 0.0351248
0.0351248, 0.0351248
0.00968157, 0.00968157
0.00968157, 0.00968157
0.00968157, 0.00968157
0.00968157, 0.00968157
0.00968157, 0.00968157
0.00968157, 0.00968157
0.00968157, 0.00968157
0.00968157, 0.00968157
0.00968157, 0.00968157
0.00968157, 0.00968157
0.0102708, 0.0102708
0.0102708, 0.0102708
0.0102708, 0.0102708
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0157612, 0.0157612
0.0100047, 0.0100047
0.0100047, 0.0100047
0.0117286, 0.0117286
0.0117286, 0.0117286
0.0117286, 0.0117286
0.0117286, 0.0117286
0.0117286, 0.0117286
0.0117286, 0.0117286
0.0276474, 0.0276474
0.0276474, 0.0276474
0.0276474, 0.0276474
0.0276474, 0.0276474
0.0276474, 0.0276474
0.0276474, 0.0276474
0.00554555, 0.00554555
0.00554555, 0.00554555
0.00554555, 0.00554555
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.0132433, 0.0132433
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.00912735, 0.00912735
0.0136831, 0.0136831
0.0136831, 0.0136831
0.0136831, 0.0136831
0.0136831, 0.0136831
0.0359692, 0.0359692
0.0359692, 0.0359692
0.0359692, 0.0359692
0.0359692, 0.0359692
0.0359692, 0.0359692
0.0323789, 0.0323789
0.0200485, 0.0200485
0.00723348, 0.00723348
0.00723348, 0.00723348
0.00723348, 0.00723348
0.0158832, 0.0158832
0.0158832, 0.0158832
0.0158832, 0.0158832
0.00966056, 0.00966056
0.00966056, 0.00966056
0.00966056, 0.00966056
0.00966056, 0.00966056
0.00966056, 0.00966056
0.00966056, 0.00966056
0.00966056, 0.00966056
0.0253776, 0.0253776
0.0253776, 0.0253776
0.0190988, 0.0190988
0.0190988, 0.0190988
0.0190988, 0.0190988
0.0190988, 0.0190988
0.0190988, 0.0190988
0.0190988, 0.0190988
