# FBP,BGP,LogLik
0.033349,0.033349,-8871.378939
0.165797,0.165797,-9983.601846
0.182478,0.182478,-10227.396557
0.078340,0.078340,-8959.871582
0.061753,0.061753,-8855.004949
0.114935,0.114935,-9321.852376
0.194503,0.194503,-10410.235522
0.144993,0.144993,-9696.664676
0.158013,0.158013,-9873.915578
0.153717,0.153717,-9814.551281
0.191399,0.191399,-10362.474052
0.163238,0.163238,-9947.257098
0.053663,0.053663,-8826.567583
0.046260,0.046260,-8819.293722
0.048418,0.048418,-8819.224900
0.042587,0.042587,-8824.260473
0.041653,0.041653,-8826.603490
0.186900,0.186900,-10293.958611
0.190332,0.190332,-10346.159245
0.017971,0.017971,-9151.862258
0.012815,0.012815,-9371.630124
0.171406,0.171406,-10064.274508
0.112748,0.112748,-9296.808791
0.042313,0.042313,-8824.898696
0.092363,0.092363,-9082.205719
0.014749,0.014749,-9275.972691
0.196443,0.196443,-10440.274052
0.027990,0.027990,-8930.508233
0.161311,0.161311,-9920.060974
0.191636,0.191636,-10366.109069
0.142202,0.142202,-9659.745566
0.017710,0.017710,-9160.583515
