# FBP,BGP,LogLik
0.102979,0.102979,-9411.082277
0.091569,0.091569,-9300.183853
0.164389,0.164389,-10190.583551
0.144588,0.144588,-9912.679625
0.186433,0.186433,-10523.245582
0.044756,0.044756,-9088.279519
0.031243,0.031243,-9183.978617
0.040644,0.040644,-9104.097186
0.131276,0.131276,-9738.575282
0.050337,0.050337,-9080.432838
0.132914,0.132914,-9759.391694
0.136670,0.136670,-9807.786554
0.016265,0.016265,-9549.915024
0.148002,0.148002,-9959.055988
0.062793,0.062793,-9105.185312
0.044224,0.044224,-9089.802697
0.051762,0.051762,-9080.572303
0.179259,0.179259,-10412.482919
0.121021,0.121021,-9612.525730
0.129943,0.129943,-9721.771343
0.043425,0.043425,-9092.370937
0.071993,0.071993,-9150.827260
0.162097,0.162097,-10157.350119
0.068035,0.068035,-9128.845541
0.162530,0.162530,-10163.615715
0.039997,0.039997,-9107.489160
0.146475,0.146475,-9938.229461
0.023362,0.023362,-9322.659036
0.164477,0.164477,-10191.871854
0.134542,0.134542,-9780.259921
0.191464,0.191464,-10602.315092
0.005904,0.005904,-10375.152312
