# FBP,BGP,LogLik
0.019637,0.019637,-9598.638059
0.188636,0.188636,-10828.410877
0.188956,0.188956,-10833.559597
0.124266,0.124266,-9884.950175
0.003398,0.003398,-11055.581749
0.045107,0.045107,-9272.002081
0.160255,0.160255,-10387.297044
0.175092,0.175092,-10613.728328
0.090798,0.090798,-9504.177195
0.073104,0.073104,-9357.515880
0.054845,0.054845,-9273.121658
0.023394,0.023394,-9496.765098
0.023149,0.023149,-9502.504254
0.190521,0.190521,-10858.837535
0.161725,0.161725,-10409.289801
0.032956,0.032956,-9342.794013
0.041410,0.041410,-9283.262313
0.131110,0.131110,-9974.464419
0.152933,0.152933,-10279.280506
0.162063,0.162063,-10414.357523
0.032668,0.032668,-9345.851804
0.196826,0.196826,-10961.584670
0.045560,0.045560,-9271.122774
0.117883,0.117883,-9804.536531
0.117523,0.117523,-9800.095633
0.193472,0.193472,-10906.761384
0.131533,0.131533,-9980.103163
0.116981,0.116981,-9793.424381
0.103755,0.103755,-9638.611538
0.152932,0.152932,-10279.261049
0.021211,0.021211,-9552.109493
0.000418,0.000418,-13126.355844
