# FBP,BGP,LogLik
0.028333,0.028333,-10371.025222
0.116678,0.116678,-10752.240143
0.056411,0.056411,-10248.583968
0.044540,0.044540,-10244.286341
0.147678,0.147678,-11149.653337
0.082638,0.082638,-10401.296796
0.087538,0.087538,-10443.806949
0.168880,0.168880,-11447.272593
0.047737,0.047737,-10239.630900
0.105668,0.105668,-10626.243213
0.165542,0.165542,-11399.333159
0.026378,0.026378,-10403.592867
0.119237,0.119237,-10782.850499
0.167438,0.167438,-11426.515420
0.152893,0.152893,-11221.258822
0.176896,0.176896,-11563.841204
0.006513,0.006513,-11419.291492
0.138291,0.138291,-11023.831528
0.040787,0.040787,-10256.547254
0.111404,0.111404,-10690.663708
0.154956,0.154956,-11249.886088
0.084038,0.084038,-10413.095583
0.140841,0.140841,-11057.594527
0.168082,0.168082,-11435.777442
0.189144,0.189144,-11745.529069
0.109019,0.109019,-10663.536230
0.063220,0.063220,-10273.094456
0.078005,0.078005,-10364.383174
0.173119,0.173119,-11508.669962
0.048063,0.048063,-10239.424385
0.176653,0.176653,-11560.270936
0.011567,0.011567,-10938.425487
