# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.117997,0.117997,-8588.277694, -8730.441856
2,0.025843,0.025843,-8681.385497, -8846.094813
2,0.173390,0.173390,-9315.413336, -9477.298963
2,0.134565,0.134565,-8775.951190, -8923.173154
2,0.188411,0.188411,-9554.599508, -9642.857700
2,0.029177,0.029177,-8591.679903, -8752.944039
2,0.090737,0.090737,-8355.904587, -8464.415849
2,0.108713,0.108713,-8497.148889, -8622.199637
2,0.021668,0.021668,-8823.538645, -8893.415405
2,0.135381,0.135381,-8785.936256, -8901.915874
2,0.113287,0.113287,-8540.669852, -8616.926978
2,0.069608,0.069608,-8268.810674, -8494.093023
2,0.082583,0.082583,-8310.423640, -8384.975960
2,0.159246,0.159246,-9104.732295, -9178.868076
2,0.071283,0.071283,-8271.735424, -8512.345362
2,0.194527,0.194527,-9656.200112, -9854.663682
2,0.183637,0.183637,-9476.944213, -9649.911015
2,0.015617,0.015617,-9117.017463, -9204.278317
2,0.170483,0.170483,-9270.919319, -9366.994643
2,0.134756,0.134756,-8778.276976, -8918.907534
2,0.011064,0.011064,-9455.813436, -9730.355641
2,0.191073,0.191073,-9598.535403, -9752.590171
2,0.166697,0.166697,-9213.877896, -9298.376660
2,0.166537,0.166537,-9211.481378, -9401.972564
2,0.183129,0.183129,-9468.770406, -9539.782376
2,0.184217,0.184217,-9486.297571, -9516.438834
2,0.043816,0.043816,-8355.595080, -8555.643083
2,0.187473,0.187473,-9539.214374, -9608.230176
2,0.009586,0.009586,-9603.316074, -9750.128816
2,0.176286,0.176286,-9360.343758, -9423.462660
2,0.091343,0.091343,-8359.794177, -8576.335547
2,0.166234,0.166234,-9206.961604, -9417.130089
3,0.117997,0.117997,-8758.686364, -8878.658591
3,0.025843,0.025843,-8436.526338, -8668.294425
3,0.173390,0.173390,-9527.810164, -9635.291750
3,0.134565,0.134565,-8956.501894, -9025.651420
3,0.188411,0.188411,-9771.764574, -9816.384642
3,0.029177,0.029177,-8392.423848, -8595.968928
3,0.090737,0.090737,-8452.703927, -8654.126418
3,0.108713,0.108713,-8635.832850, -8811.558577
3,0.021668,0.021668,-8510.864775, -8605.336075
3,0.135381,0.135381,-8976.995027, -9067.933748
3,0.113287,0.113287,-8699.140834, -8871.970498
3,0.069608,0.069608,-8329.912623, -8429.993839
3,0.082583,0.082583,-8415.298901, -8554.728954
3,0.159246,0.159246,-9311.677508, -9487.713849
3,0.071283,0.071283,-8335.990616, -8470.635737
3,0.194527,0.194527,-9875.137903, -9965.750878
3,0.183637,0.183637,-9694.959333, -9776.663186
3,0.015617,0.015617,-8569.067045, -8817.707930
3,0.170483,0.170483,-9482.973960, -9586.300807
3,0.134756,0.134756,-8955.882150, -9053.021884
3,0.011064,0.011064,-8949.362305, -9340.721843
3,0.191073,0.191073,-9820.184791, -9927.658075
3,0.166697,0.166697,-9420.163876, -9521.268262
3,0.166537,0.166537,-9733.220603, -9852.771287
3,0.183129,0.183129,-9688.059099, -9774.422771
3,0.184217,0.184217,-9704.618010, -9791.491347
3,0.043816,0.043816,-8230.847470, -8497.898896
3,0.187473,0.187473,-9755.466257, -9776.439031
3,0.009586,0.009586,-8841.854986, -9285.061072
3,0.176286,0.176286,-9667.540348, -9875.696655
3,0.091343,0.091343,-8452.523464, -8565.642101
3,0.166234,0.166234,-9421.411684, -9540.170640
4,0.117997,0.117997,-8957.203688, -9140.425560
4,0.025843,0.025843,-8565.924553, -8857.783447
4,0.173390,0.173390,-9735.034528, -9827.882101
4,0.134565,0.134565,-9169.186290, -9361.285390
4,0.188411,0.188411,-9981.652604, -10060.347786
4,0.029177,0.029177,-8487.671631, -8734.209555
4,0.090737,0.090737,-8636.225803, -8814.964504
4,0.108713,0.108713,-8840.984305, -8938.184497
4,0.021668,0.021668,-8483.112903, -8979.364679
4,0.135381,0.135381,-9179.573699, -9336.343948
4,0.113287,0.113287,-8862.955213, -9073.983065
4,0.069608,0.069608,-8477.702140, -8854.699514
4,0.082583,0.082583,-8580.734692, -8838.453409
4,0.159246,0.159246,-9630.721511, -9826.998159
4,0.071283,0.071283,-8462.484792, -8742.220964
4,0.194527,0.194527,-10090.137815, -10201.019703
4,0.183637,0.183637,-9960.752407, -10027.569120
4,0.015617,0.015617,-8782.022580, -9187.600566
4,0.170483,0.170483,-9775.720282, -9954.819241
4,0.134756,0.134756,-9330.343114, -9477.509526
4,0.011064,0.011064,-8868.737075, -9714.041684
4,0.191073,0.191073,-10025.847887, -10097.553043
4,0.166697,0.166697,-9636.837365, -9724.582521
4,0.166537,0.166537,-9633.107565, -9762.014704
4,0.183129,0.183129,-9954.731993, -10003.613840
4,0.184217,0.184217,-9910.327177, -9985.656004
4,0.043816,0.043816,-8987.678395, -9112.507552
4,0.187473,0.187473,-9959.497240, -10039.334688
4,0.009586,0.009586,-9146.471416, -9490.412414
4,0.176286,0.176286,-9776.140567, -9864.781173
4,0.091343,0.091343,-8629.882595, -8885.134746
4,0.166234,0.166234,-9625.787905, -9682.067909
5,0.117997,0.117997,-9346.788398, -9553.114435
5,0.025843,0.025843,-8743.876344, -9267.317078
5,0.173390,0.173390,-9998.050343, -10084.592988
5,0.134565,0.134565,-9357.370359, -9453.008944
5,0.188411,0.188411,-10179.172188, -10303.042847
5,0.029177,0.029177,-8663.343756, -9064.874885
5,0.090737,0.090737,-8844.881384, -9158.555245
5,0.108713,0.108713,-9006.044084, -9244.864359
5,0.021668,0.021668,-8848.321637, -9366.605098
5,0.135381,0.135381,-9345.969866, -9442.183108
5,0.113287,0.113287,-9077.737852, -9222.477200
5,0.069608,0.069608,-8645.689123, -8889.297951
5,0.082583,0.082583,-8764.900079, -8910.006287
5,0.159246,0.159246,-9829.030720, -10080.009475
5,0.071283,0.071283,-8680.734465, -8766.918070
5,0.194527,0.194527,-10268.399211, -10335.366112
5,0.183637,0.183637,-10095.279585, -10209.646344
5,0.015617,0.015617,-8930.886604, -9513.475577
5,0.170483,0.170483,-9878.491705, -9987.853472
5,0.134756,0.134756,-9359.708380, -9497.069669
5,0.011064,0.011064,-10219.006218, -10581.133472
5,0.191073,0.191073,-10214.207942, -10335.891724
5,0.166697,0.166697,-9810.067249, -9916.075261
5,0.166537,0.166537,-9827.774390, -9972.613124
5,0.183129,0.183129,-10087.096078, -10164.741842
5,0.184217,0.184217,-10099.141023, -10229.676587
5,0.043816,0.043816,-8530.011586, -8736.111916
