# FBP,BGP,LogLik
0.033349,0.033349,-8818.862019
0.165797,0.165797,-9804.289072
0.182478,0.182478,-10046.444830
0.078340,0.078340,-8856.593376
0.061753,0.061753,-8773.155328
0.114935,0.114935,-9175.038065
0.194503,0.194503,-10230.797415
0.144993,0.144993,-9525.740061
0.158013,0.158013,-9696.911326
0.153717,0.153717,-9639.246775
0.191399,0.191399,-10182.437111
0.163238,0.163238,-9768.593471
0.053663,0.053663,-8754.613390
0.046260,0.046260,-8755.622044
0.048418,0.048418,-8753.239694
0.042587,0.042587,-8764.286954
0.041653,0.041653,-8767.515275
0.186900,0.186900,-10113.308915
0.190332,0.190332,-10165.949565
0.017971,0.017971,-9099.984702
0.012815,0.012815,-9312.274668
0.171406,0.171406,-9883.911939
0.112748,0.112748,-9152.240732
0.042313,0.042313,-8765.187057
0.092363,0.092363,-8961.048109
0.014749,0.014749,-9220.245028
0.196443,0.196443,-10261.281701
0.027990,0.027990,-8880.517427
0.161311,0.161311,-9741.957302
0.191636,0.191636,-10186.112852
0.142202,0.142202,-9490.481668
0.017710,0.017710,-9108.476224
