# FBP,BGP,LogLik
0.045592,0.045592,-10179.610696
0.179770,0.179770,-11481.936704
0.164913,0.164913,-11285.976482
0.078815,0.078815,-10332.901617
0.162695,0.162695,-11257.256925
0.169850,0.169850,-11350.406724
0.056332,0.056332,-10199.369140
0.023030,0.023030,-10349.287709
0.020184,0.020184,-10411.602609
0.176150,0.176150,-11433.631895
0.098880,0.098880,-10512.690281
0.134291,0.134291,-10903.548750
0.078012,0.078012,-10326.651621
0.156050,0.156050,-11172.108594
0.164843,0.164843,-11285.062046
0.178507,0.178507,-11465.048871
0.128354,0.128354,-10833.430522
0.178424,0.178424,-11463.939225
0.173371,0.173371,-11396.781263
0.054329,0.054329,-10192.853523
0.117710,0.117710,-10711.797986
0.052432,0.052432,-10187.771614
0.127564,0.127564,-10824.214544
0.179430,0.179430,-11477.383548
0.096628,0.096628,-10490.570214
0.164912,0.164912,-11285.962762
0.003421,0.003421,-11675.876760
0.173429,0.173429,-11397.548939
0.188841,0.188841,-11604.532847
0.062681,0.062681,-10226.899336
0.141929,0.141929,-10995.882713
0.163846,0.163846,-11272.144379
