# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.075335,0.075335,-11848.651652, -11923.777553
2,0.020777,0.020777,-14643.782363, -14725.372321
2,0.133305,0.133305,-11305.292274, -11377.728918
2,0.038406,0.038406,-13155.566330, -13326.956571
2,0.095094,0.095094,-11539.275566, -11606.536184
2,0.193487,0.193487,-11495.577706, -11591.643998
2,0.006334,0.006334,-17840.778936, -17934.878444
2,0.030346,0.030346,-13703.674190, -13811.067510
2,0.059716,0.059716,-12242.877011, -12338.773235
2,0.188361,0.188361,-11460.660440, -11495.195027
2,0.181768,0.181768,-11420.172841, -11504.572537
2,0.032400,0.032400,-13547.956276, -13714.869263
2,0.196224,0.196224,-11515.405130, -11584.841506
2,0.150150,0.150150,-11304.119857, -11402.421897
2,0.107995,0.107995,-11756.916972, -11782.754297
2,0.186341,0.186341,-11447.712150, -11482.242508
2,0.176121,0.176121,-11389.633738, -11463.842269
2,0.078263,0.078263,-11791.461164, -11892.461416
2,0.131269,0.131269,-11308.984339, -11356.824976
2,0.129477,0.129477,-11312.920434, -11409.286104
2,0.065394,0.065394,-12391.779283, -12432.409504
2,0.035878,0.035878,-13310.482258, -13460.133208
2,0.093362,0.093362,-11559.945557, -11644.890648
2,0.052656,0.052656,-12484.256018, -12628.805661
2,0.071013,0.071013,-12257.029352, -12280.577065
2,0.190829,0.190829,-11477.100990, -11533.776457
2,0.092228,0.092228,-11574.081429, -11614.826132
2,0.136978,0.136978,-11300.673656, -11371.067910
2,0.067246,0.067246,-12032.170502, -12356.931525
2,0.199172,0.199172,-11537.674568, -11630.837557
2,0.131754,0.131754,-11308.030605, -11474.241134
2,0.039202,0.039202,-13109.520923, -13184.509017
3,0.075335,0.075335,-10861.260867, -11392.004526
3,0.020777,0.020777,-12791.131308, -13081.641396
3,0.133305,0.133305,-10605.920023, -11187.652702
3,0.038406,0.038406,-11745.211525, -11965.965127
3,0.095094,0.095094,-10667.362203, -10847.568765
3,0.193487,0.193487,-10992.486088, -11250.243054
3,0.006334,0.006334,-15189.920151, -15456.261898
3,0.030346,0.030346,-12120.406933, -12533.986333
3,0.059716,0.059716,-11143.351373, -11883.966878
3,0.188361,0.188361,-11323.992188, -11562.210075
3,0.181768,0.181768,-10883.787741, -11077.395759
3,0.032400,0.032400,-12012.344804, -12320.475239
3,0.196224,0.196224,-11019.815109, -11493.661634
3,0.150150,0.150150,-11079.935994, -11389.686507
3,0.107995,0.107995,-10609.008375, -11092.880955
3,0.186341,0.186341,-10924.548734, -11088.945960
3,0.176121,0.176121,-10836.484810, -11313.696106
3,0.078263,0.078263,-10822.767520, -11310.152567
3,0.131269,0.131269,-10601.626638, -11260.340961
3,0.129477,0.129477,-10598.444625, -10807.568171
3,0.065394,0.065394,-11024.032454, -11647.718207
3,0.035878,0.035878,-11849.709285, -12300.257018
3,0.093362,0.093362,-10678.812648, -10989.304681
3,0.052656,0.052656,-11311.929345, -11600.813052
3,0.071013,0.071013,-10925.552161, -11357.714949
3,0.190829,0.190829,-10966.625072, -11122.227564
3,0.092228,0.092228,-10686.825454, -11285.272170
3,0.136978,0.136978,-10615.424040, -10888.952547
3,0.067246,0.067246,-10989.569385, -11678.988878
3,0.199172,0.199172,-11050.059540, -11608.499461
3,0.131754,0.131754,-10602.584131, -11133.787917
3,0.039202,0.039202,-11714.422232, -12220.980186
4,0.075335,0.075335,-10307.315073, -11048.163233
4,0.020777,0.020777,-11733.674550, -12080.623646
4,0.133305,0.133305,-10394.528089, -10715.274655
4,0.038406,0.038406,-11062.878165, -11727.408917
4,0.095094,0.095094,-10217.404135, -10869.410680
4,0.193487,0.193487,-11005.754227, -11405.222696
4,0.006334,0.006334,-13783.462400, -14894.356012
4,0.030346,0.030346,-11109.413193, -11722.408087
4,0.059716,0.059716,-10610.653869, -11017.777559
4,0.188361,0.188361,-10827.049909, -11160.532748
4,0.181768,0.181768,-10635.412730, -11206.463005
4,0.032400,0.032400,-11171.960377, -11588.634880
4,0.196224,0.196224,-11051.168673, -11274.592267
4,0.150150,0.150150,-10565.861667, -10802.003640
4,0.107995,0.107995,-10220.106523, -10944.486928
4,0.186341,0.186341,-10892.379619, -11345.237990
4,0.176121,0.176121,-10698.261165, -11097.766747
4,0.078263,0.078263,-10499.649883, -11103.775187
4,0.131269,0.131269,-10393.292538, -10739.128083
4,0.129477,0.129477,-10256.500497, -10624.362273
4,0.065394,0.065394,-10690.019741, -11277.660739
4,0.035878,0.035878,-10904.895672, -11697.713272
4,0.093362,0.093362,-10219.881931, -10511.100937
4,0.052656,0.052656,-10520.348769, -11025.575381
4,0.071013,0.071013,-10542.374520, -11007.801931
4,0.190829,0.190829,-10732.329545, -11054.852492
4,0.092228,0.092228,-10363.905700, -11180.892889
4,0.136978,0.136978,-10536.273437, -10868.319251
4,0.067246,0.067246,-10607.267646, -11056.334628
4,0.199172,0.199172,-11056.764043, -11580.053085
4,0.131754,0.131754,-10383.819387, -10755.513774
4,0.039202,0.039202,-10964.610681, -11744.306680
5,0.075335,0.075335,-10066.066721, -10544.735089
5,0.020777,0.020777,-10859.130882, -11940.861877
5,0.133305,0.133305,-10279.189542, -10868.006530
5,0.038406,0.038406,-10387.808157, -11215.604188
5,0.095094,0.095094,-10152.047305, -10774.428508
5,0.193487,0.193487,-10832.999348, -11052.307725
5,0.006334,0.006334,-12633.994273, -13914.097398
5,0.030346,0.030346,-10638.784675, -11783.679228
5,0.059716,0.059716,-10117.779829, -10602.114235
5,0.188361,0.188361,-10760.857388, -11090.007528
5,0.181768,0.181768,-11186.904989, -11475.794982
5,0.032400,0.032400,-11071.997736, -11677.365110
5,0.196224,0.196224,-10846.370644, -11153.761246
5,0.150150,0.150150,-10398.164610, -10793.190728
5,0.107995,0.107995,-10138.672343, -10925.376005
5,0.186341,0.186341,-10753.240340, -11126.004486
5,0.176121,0.176121,-10639.249583, -10889.097725
5,0.078263,0.078263,-10109.458316, -10906.818848
5,0.131269,0.131269,-10267.121467, -10589.972995
5,0.129477,0.129477,-10236.158312, -10462.165470
5,0.065394,0.065394,-10127.648502, -10872.031333
5,0.035878,0.035878,-10454.616714, -11571.952136
5,0.093362,0.093362,-10995.886543, -11104.580941
5,0.052656,0.052656,-10178.815315, -10778.861304
5,0.071013,0.071013,-10167.371201, -10810.330836
5,0.190829,0.190829,-10806.994261, -11139.220273
5,0.092228,0.092228,-10106.181738, -10532.737604
5,0.136978,0.136978,-10312.966651, -10884.672343
5,0.067246,0.067246,-10145.038847, -10938.227394
5,0.199172,0.199172,-11027.793660, -11413.257951
5,0.131754,0.131754,-10240.499925, -10619.830295
5,0.039202,0.039202,-10374.684268, -11265.669782
6,0.075335,0.075335,-9985.628091, -10562.093572
6,0.020777,0.020777,-10417.211121, -11731.623522
6,0.133305,0.133305,-10326.356536, -11010.953808
6,0.038406,0.038406,-9843.551822, -10556.539819
6,0.095094,0.095094,-10106.011355, -10583.663469
6,0.193487,0.193487,-10903.014901, -11242.086336
6,0.006334,0.006334,-11817.308728, -13177.608381
6,0.030346,0.030346,-10355.888859, -11153.859826
6,0.059716,0.059716,-10042.713599, -10691.325191
6,0.188361,0.188361,-10856.062932, -11395.314812
6,0.181768,0.181768,-10757.855277, -11092.799273
6,0.032400,0.032400,-9885.976849, -10801.339015
6,0.196224,0.196224,-10953.471821, -11139.302629
6,0.150150,0.150150,-10461.998998, -11177.515622
6,0.107995,0.107995,-10164.051582, -10606.703399
6,0.186341,0.186341,-11311.147619, -11473.359571
6,0.176121,0.176121,-10725.981329, -11265.944163
6,0.078263,0.078263,-10071.334699, -10517.611976
6,0.131269,0.131269,-10303.723465, -11048.453989
6,0.129477,0.129477,-10264.603578, -10571.073277
6,0.065394,0.065394,-9940.735813, -10465.263443
6,0.035878,0.035878,-9992.230335, -10953.191649
6,0.093362,0.093362,-9986.658335, -10663.263348
6,0.052656,0.052656,-9985.016846, -10565.610063
6,0.071013,0.071013,-9953.696693, -10650.897939
6,0.190829,0.190829,-10862.766027, -11027.677097
6,0.092228,0.092228,-10052.169813, -10621.076407
6,0.136978,0.136978,-10375.290064, -10720.556364
6,0.067246,0.067246,-9949.926851, -10670.830460
6,0.199172,0.199172,-10991.079720, -11531.210935
6,0.131754,0.131754,-10306.852808, -10751.005520
6,0.039202,0.039202,-9873.199904, -10530.955632
7,0.075335,0.075335,-10159.161562, -10634.974236
7,0.020777,0.020777,-10320.601335, -11678.988774
7,0.133305,0.133305,-10349.141990, -10712.773480
7,0.038406,0.038406,-9820.665716, -10746.836525
7,0.095094,0.095094,-10093.183796, -10615.153043
7,0.193487,0.193487,-11006.074084, -11379.391755
7,0.006334,0.006334,-11339.930373, -13705.101799
7,0.030346,0.030346,-10514.240233, -11455.394914
7,0.059716,0.059716,-10060.772999, -10303.490376
7,0.188361,0.188361,-10909.580794, -11205.656785
7,0.181768,0.181768,-10875.341778, -11133.963279
7,0.032400,0.032400,-10286.708595, -11248.027816
7,0.196224,0.196224,-11042.550463, -11539.476363
7,0.150150,0.150150,-10520.027803, -10973.753489
7,0.107995,0.107995,-10246.343947, -11055.590011
7,0.186341,0.186341,-10887.052382, -11085.470244
7,0.176121,0.176121,-10791.054040, -11068.670415
7,0.078263,0.078263,-10044.048191, -10694.468874
7,0.131269,0.131269,-10257.109116, -10773.246649
7,0.129477,0.129477,-11117.991785, -11313.311450
7,0.065394,0.065394,-10118.089910, -10839.541598
7,0.035878,0.035878,-9597.598796, -10751.332397
7,0.093362,0.093362,-10070.452095, -10524.784385
7,0.052656,0.052656,-10128.911651, -10828.625324
7,0.071013,0.071013,-10021.063293, -10608.252989
7,0.190829,0.190829,-10909.091519, -11328.061577
7,0.092228,0.092228,-10066.744065, -10628.192987
7,0.136978,0.136978,-10402.859167, -11075.774782
7,0.067246,0.067246,-9865.825021, -10642.733141
7,0.199172,0.199172,-11083.941573, -11455.625565
7,0.131754,0.131754,-10378.870565, -11084.694430
7,0.039202,0.039202,-10357.311916, -11181.591435
8,0.075335,0.075335,-10207.539308, -10961.434459
8,0.020777,0.020777,-10734.076385, -11887.202660
8,0.133305,0.133305,-10428.404550, -10801.193369
8,0.038406,0.038406,-10407.610953, -11075.393778
8,0.095094,0.095094,-10190.834790, -10858.653208
8,0.193487,0.193487,-11129.708044, -11496.081634
8,0.006334,0.006334,-11610.709268, -13435.087737
8,0.030346,0.030346,-9941.437403, -11376.610783
8,0.059716,0.059716,-10067.475714, -10928.847003
8,0.188361,0.188361,-11077.657289, -11512.233356
8,0.181768,0.181768,-10926.911798, -11263.002419
8,0.032400,0.032400,-9840.597532, -10682.489330
8,0.196224,0.196224,-11119.448456, -11524.532660
8,0.150150,0.150150,-10554.293170, -10981.974361
8,0.107995,0.107995,-10261.119414, -11271.429428
8,0.186341,0.186341,-10970.618741, -11167.258561
8,0.176121,0.176121,-10879.204767, -11045.557165
8,0.078263,0.078263,-10150.391194, -11048.136512
8,0.131269,0.131269,-11153.556921, -11363.083705
8,0.129477,0.129477,-10374.106793, -10828.468724
8,0.065394,0.065394,-10249.009580, -10772.328839
8,0.035878,0.035878,-10604.680253, -11733.294483
8,0.093362,0.093362,-10252.404661, -10646.712656
8,0.052656,0.052656,-10385.511336, -11013.246751
8,0.071013,0.071013,-10158.982875, -10827.217124
8,0.190829,0.190829,-11093.952436, -11634.946150
8,0.092228,0.092228,-10164.563439, -10632.378137
8,0.136978,0.136978,-10468.275862, -10797.518004
8,0.067246,0.067246,-10133.536370, -10937.351340
8,0.199172,0.199172,-11175.449861, -11413.116521
8,0.131754,0.131754,-11201.547296, -11473.378939
8,0.039202,0.039202,-10515.713189, -11410.801795
9,0.075335,0.075335,-10199.272269, -10901.637655
9,0.020777,0.020777,-10848.967534, -12099.290707
9,0.133305,0.133305,-10482.325604, -10929.536176
9,0.038406,0.038406,-10419.466621, -11101.219898
9,0.095094,0.095094,-10368.255951, -10951.691410
9,0.193487,0.193487,-11656.659356, -11828.050306
9,0.006334,0.006334,-12169.226491, -14785.472947
9,0.030346,0.030346,-10546.570723, -12021.663233
9,0.059716,0.059716,-10418.494149, -11284.512775
9,0.188361,0.188361,-11108.121014, -11505.301263
9,0.181768,0.181768,-11092.978466, -11468.574977
9,0.032400,0.032400,-11014.746067, -11547.915197
9,0.196224,0.196224,-11226.787801, -11665.284159
9,0.150150,0.150150,-10688.669387, -11336.352019
9,0.107995,0.107995,-11233.581387, -11489.806807
9,0.186341,0.186341,-11130.635163, -11602.097193
9,0.176121,0.176121,-10985.919571, -11220.707758
9,0.078263,0.078263,-11323.196825, -11772.935902
9,0.131269,0.131269,-10603.845453, -11071.706532
9,0.129477,0.129477,-11279.500665, -11472.475737
9,0.065394,0.065394,-10214.111510, -10970.049075
9,0.035878,0.035878,-12384.863407, -12818.384429
9,0.093362,0.093362,-10225.458807, -10896.280386
9,0.052656,0.052656,-10180.966352, -11258.447496
9,0.071013,0.071013,-10403.321292, -11330.098558
9,0.190829,0.190829,-11587.635017, -11880.432913
9,0.092228,0.092228,-10416.661902, -11011.478092
9,0.136978,0.136978,-11327.664000, -11537.113002
9,0.067246,0.067246,-10237.470830, -11227.702222
9,0.199172,0.199172,-11647.572586, -11868.130064
9,0.131754,0.131754,-10449.225489, -10941.541373
9,0.039202,0.039202,-11859.482167, -12439.058494
10,0.075335,0.075335,-10290.897529, -11088.884711
10,0.020777,0.020777,-10754.832011, -11863.573651
10,0.133305,0.133305,-11421.251794, -11653.778942
10,0.038406,0.038406,-11170.494824, -12430.661546
10,0.095094,0.095094,-10312.112510, -10979.696818
10,0.193487,0.193487,-11311.861832, -11477.591261
10,0.006334,0.006334,-13562.475599, -15075.746809
10,0.030346,0.030346,-12366.641277, -12956.107175
10,0.059716,0.059716,-10670.445656, -11636.671317
10,0.188361,0.188361,-11201.822737, -11651.132997
10,0.181768,0.181768,-11166.967007, -11515.102310
10,0.032400,0.032400,-11014.070075, -12137.955548
10,0.196224,0.196224,-11792.858958, -11980.489837
10,0.150150,0.150150,-10858.138854, -11176.813745
10,0.107995,0.107995,-10532.760323, -10917.793869
10,0.186341,0.186341,-11210.814052, -11543.990551
10,0.176121,0.176121,-11040.603690, -11600.104454
10,0.078263,0.078263,-10492.984237, -11086.603958
10,0.131269,0.131269,-10668.257524, -11138.558769
10,0.129477,0.129477,-10675.841910, -11079.869658
10,0.065394,0.065394,-10439.880815, -11324.669720
