# FBP,BGP,LogLik
0.075335,0.075335,-9659.009451
0.020777,0.020777,-9834.762981
0.133305,0.133305,-10264.766850
0.038406,0.038406,-9581.079159
0.095094,0.095094,-9827.491532
0.193487,0.193487,-11115.010777
0.006334,0.006334,-10719.632849
0.030346,0.030346,-9652.086151
0.059716,0.059716,-9573.698207
0.188361,0.188361,-11037.236454
0.181768,0.181768,-10938.495254
0.032400,0.032400,-9628.560142
0.196224,0.196224,-11156.878314
0.150150,0.150150,-10487.278966
0.107995,0.107995,-9962.105024
0.186341,0.186341,-11006.814879
0.176121,0.176121,-10855.119413
0.078263,0.078263,-9680.393388
0.131269,0.131269,-10238.875232
0.129477,0.129477,-10216.298572
0.065394,0.065394,-9598.378538
0.035878,0.035878,-9597.598796
0.093362,0.093362,-9810.710942
0.052656,0.052656,-9555.830397
0.071013,0.071013,-9630.220025
0.190829,0.190829,-11074.565604
0.092228,0.092228,-9799.901229
0.136978,0.136978,-10312.041784
0.067246,0.067246,-9608.121128
0.199172,0.199172,-11202.265672
0.131754,0.131754,-10245.017536
0.039202,0.039202,-9576.798117
