2, 0.172047, 0.172047, -1904.93
3, 0.172047, 0.172047, -1923.36
4, 0.172047, 0.172047, -1945.29
5, 0.172047, 0.172047, -1980.72
6, 0.172047, 0.172047, -2013.68
7, 0.172047, 0.172047, -2049.3
2, 0.0671345, 0.0671345, -1690.03
3, 0.0671345, 0.0671345, -1654.09
4, 0.0671345, 0.0671345, -1626.56
5, 0.0671345, 0.0671345, -1629.11
6, 0.0671345, 0.0671345, -1719.91
7, 0.0671345, 0.0671345, -1763.56
2, 0.111781, 0.111781, -1745.58
3, 0.111781, 0.111781, -1749.21
4, 0.111781, 0.111781, -1783.02
5, 0.111781, 0.111781, -1778.22
6, 0.111781, 0.111781, -1829.45
7, 0.111781, 0.111781, -1866.57
2, 0.140912, 0.140912, -1816.82
3, 0.140912, 0.140912, -1827.34
4, 0.140912, 0.140912, -1852.1
5, 0.140912, 0.140912, -1868.23
6, 0.140912, 0.140912, -1898.73
7, 0.140912, 0.140912, -1946.72
2, 0.0806441, 0.0806441, -1703.43
3, 0.0806441, 0.0806441, -1679.28
4, 0.0806441, 0.0806441, -1681.25
5, 0.0806441, 0.0806441, -1671.15
6, 0.0806441, 0.0806441, -1729.03
7, 0.0806441, 0.0806441, -1789.37
2, 0.129827, 0.129827, -1780.9
3, 0.129827, 0.129827, -1805.24
4, 0.129827, 0.129827, -1826.39
5, 0.129827, 0.129827, -1836.31
6, 0.129827, 0.129827, -1881.77
7, 0.129827, 0.129827, -1938.45
2, 0.151749, 0.151749, -1842.07
3, 0.151749, 0.151749, -1857.33
4, 0.151749, 0.151749, -1889.87
5, 0.151749, 0.151749, -1905.6
6, 0.151749, 0.151749, -1946.62
7, 0.151749, 0.151749, -2004.33
2, 0.0417581, 0.0417581, -1702.77
3, 0.0417581, 0.0417581, -1604.44
4, 0.0417581, 0.0417581, -1566
5, 0.0417581, 0.0417581, -1562.9
6, 0.0417581, 0.0417581, -1625.19
7, 0.0417581, 0.0417581, -1726.32
2, 0.143386, 0.143386, -1821.12
3, 0.143386, 0.143386, -1844.06
4, 0.143386, 0.143386, -1870.49
5, 0.143386, 0.143386, -1876.92
6, 0.143386, 0.143386, -1923.66
7, 0.143386, 0.143386, -1959.85
2, 0.148894, 0.148894, -1835.34
3, 0.148894, 0.148894, -1856.77
4, 0.148894, 0.148894, -1887.25
5, 0.148894, 0.148894, -1898.18
6, 0.148894, 0.148894, -1946.31
7, 0.148894, 0.148894, -1992.63
2, 0.197465, 0.197465, -1984.24
3, 0.197465, 0.197465, -2008.21
4, 0.197465, 0.197465, -2037.95
5, 0.197465, 0.197465, -2067.75
6, 0.197465, 0.197465, -2101.1
7, 0.197465, 0.197465, -2129.1
2, 0.195544, 0.195544, -1977.29
3, 0.195544, 0.195544, -2012.6
4, 0.195544, 0.195544, -2029.86
5, 0.195544, 0.195544, -2064.84
6, 0.195544, 0.195544, -2102.4
7, 0.195544, 0.195544, -2122.29
2, 0.055617, 0.055617, -1686.07
3, 0.055617, 0.055617, -1644.89
4, 0.055617, 0.055617, -1580.85
5, 0.055617, 0.055617, -1613.69
6, 0.055617, 0.055617, -1663.95
7, 0.055617, 0.055617, -1748.14
2, 0.0831208, 0.0831208, -1696.79
3, 0.0831208, 0.0831208, -1682.72
4, 0.0831208, 0.0831208, -1705.3
5, 0.0831208, 0.0831208, -1684.62
6, 0.0831208, 0.0831208, -1755.04
7, 0.0831208, 0.0831208, -1843.03
2, 0.000758735, 0.000758735, -2451.75
3, 0.000758735, 0.000758735, -2006.37
4, 0.000758735, 0.000758735, -1643.4
5, 0.000758735, 0.000758735, -1654.91
6, 0.000758735, 0.000758735, -1863.06
7, 0.000758735, 0.000758735, -2081.08
2, 0.0183117, 0.0183117, -1799.9
3, 0.0183117, 0.0183117, -1660.06
4, 0.0183117, 0.0183117, -1513.92
5, 0.0183117, 0.0183117, -1542.84
6, 0.0183117, 0.0183117, -1676.75
7, 0.0183117, 0.0183117, -1761.56
2, 0.186781, 0.186781, -1957.24
3, 0.186781, 0.186781, -1977.46
4, 0.186781, 0.186781, -1998.96
5, 0.186781, 0.186781, -2031.33
6, 0.186781, 0.186781, -2061.97
7, 0.186781, 0.186781, -2099.81
2, 0.0522596, 0.0522596, -1685.9
3, 0.0522596, 0.0522596, -1628.86
4, 0.0522596, 0.0522596, -1575.99
5, 0.0522596, 0.0522596, -1600.94
6, 0.0522596, 0.0522596, -1686.26
7, 0.0522596, 0.0522596, -1775.03
2, 0.171579, 0.171579, -1902.67
3, 0.171579, 0.171579, -1924.01
4, 0.171579, 0.171579, -1951.73
5, 0.171579, 0.171579, -1985.02
6, 0.171579, 0.171579, -1999.92
7, 0.171579, 0.171579, -2040.92
2, 0.0457709, 0.0457709, -1688.56
3, 0.0457709, 0.0457709, -1601.05
4, 0.0457709, 0.0457709, -1534.54
5, 0.0457709, 0.0457709, -1566.93
6, 0.0457709, 0.0457709, -1660.08
7, 0.0457709, 0.0457709, -1748.72
