# FBP,BGP,LogLik
0.086173,0.086173,-8899.369001
0.098737,0.098737,-9019.773626
0.085166,0.085166,-8890.607361
0.062452,0.062452,-8740.111359
0.085270,0.085270,-8891.507746
0.178678,0.178678,-10079.406220
0.188832,0.188832,-10238.038624
0.100367,0.100367,-9036.739112
0.124791,0.124791,-9319.889343
0.023124,0.023124,-8964.502495
0.063457,0.063457,-8744.415241
0.082965,0.082965,-8871.962547
0.173262,0.173262,-9996.601671
0.050091,0.050091,-8712.774862
0.096607,0.096607,-8998.037912
0.197112,0.197112,-10370.563980
0.103897,0.103897,-9074.405236
0.122579,0.122579,-9292.291536
0.024126,0.024126,-8940.461326
0.165268,0.165268,-9876.771601
0.120612,0.120612,-9268.042054
0.109014,0.109014,-9131.136079
0.068553,0.068553,-8770.144785
0.060824,0.060824,-8733.722196
0.083404,0.083404,-8875.625811
0.136260,0.136260,-9468.233799
0.175091,0.175091,-10024.429787
0.102084,0.102084,-9054.906616
0.133863,0.133863,-9436.536769
0.117187,0.117187,-9226.503581
0.124981,0.124981,-9322.277548
0.134938,0.134938,-9450.707298
