# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.086173,0.086173,-10101.493524, -10166.385124
2,0.098737,0.098737,-10044.353004, -10097.978406
2,0.085166,0.085166,-10105.100562, -10210.703770
2,0.062452,0.062452,-10286.263287, -10310.226269
2,0.085270,0.085270,-10104.712849, -10163.081874
2,0.178678,0.178678,-10251.694742, -10433.905798
2,0.188832,0.188832,-10344.940967, -10402.825074
2,0.100367,0.100367,-10035.588101, -10063.719818
2,0.124791,0.124791,-9984.429666, -10026.116963
2,0.023124,0.023124,-11604.827959, -11648.932092
2,0.063457,0.063457,-10273.304673, -10341.955519
2,0.082965,0.082965,-10114.078560, -10162.108528
2,0.173262,0.173262,-10206.781406, -10230.356898
2,0.050091,0.050091,-10498.998452, -10552.920391
2,0.096607,0.096607,-10056.977297, -10124.107492
2,0.197112,0.197112,-10429.244441, -10433.849589
2,0.103897,0.103897,-10019.166368, -10076.886244
2,0.122579,0.122579,-9983.582689, -9995.350936
2,0.024126,0.024126,-11533.636545, -11618.192752
2,0.165268,0.165268,-10146.989820, -10224.156006
2,0.120612,0.120612,-9983.659610, -10009.899541
2,0.109014,0.109014,-10001.221481, -10133.366265
2,0.068553,0.068553,-10215.760027, -10228.958677
2,0.060824,0.060824,-10308.478979, -10438.634806
2,0.083404,0.083404,-10112.164747, -10195.971436
2,0.136260,0.136260,-10003.654941, -10027.850352
2,0.175091,0.175091,-10221.565477, -10264.329617
2,0.102084,0.102084,-10027.170980, -10031.680127
2,0.133863,0.133863,-9997.674431, -10009.998817
2,0.117187,0.117187,-9985.723788, -9990.328958
2,0.124981,0.124981,-9984.547708, -9997.263372
2,0.134938,0.134938,-10000.233138, -10053.286089
3,0.086173,0.086173,-9320.600154, -9663.947160
3,0.098737,0.098737,-9401.776329, -9639.807534
3,0.085166,0.085166,-9317.915515, -9873.685187
3,0.062452,0.062452,-9331.956628, -9584.270805
3,0.085270,0.085270,-9318.182799, -9480.068126
3,0.178678,0.178678,-9823.996048, -9956.002956
3,0.188832,0.188832,-9938.664535, -10127.125556
3,0.100367,0.100367,-9398.562263, -9926.699877
3,0.124791,0.124791,-9423.320848, -9670.656292
3,0.023124,0.023124,-10112.242898, -10361.894304
3,0.063457,0.063457,-9327.631206, -9516.606257
3,0.082965,0.082965,-9472.783686, -9870.346725
3,0.173262,0.173262,-9767.251769, -10134.268315
3,0.050091,0.050091,-9425.219255, -9708.987326
3,0.096607,0.096607,-9407.042543, -9907.490561
3,0.197112,0.197112,-10039.754706, -10367.940919
3,0.103897,0.103897,-9393.928212, -9646.312202
3,0.122579,0.122579,-9606.682662, -9940.043461
3,0.024126,0.024126,-10063.991602, -10584.637577
3,0.165268,0.165268,-9689.443990, -9887.775676
3,0.120612,0.120612,-9410.423797, -9894.503083
3,0.109014,0.109014,-9433.963909, -9536.570273
3,0.068553,0.068553,-9311.824066, -9587.014670
3,0.060824,0.060824,-9339.880222, -9590.798993
3,0.083404,0.083404,-9469.712414, -9697.193407
3,0.136260,0.136260,-9474.287730, -9933.359364
3,0.175091,0.175091,-9786.065227, -10275.785842
3,0.102084,0.102084,-9395.918243, -9526.394896
3,0.133863,0.133863,-9461.849281, -9592.090892
3,0.117187,0.117187,-9402.304871, -9639.793479
3,0.124981,0.124981,-9423.983118, -9657.651584
3,0.134938,0.134938,-9467.314959, -9609.394560
4,0.086173,0.086173,-9228.250658, -9561.812543
4,0.098737,0.098737,-9163.807549, -9426.588212
4,0.085166,0.085166,-8967.373515, -9366.615140
4,0.062452,0.062452,-8950.018485, -9419.062223
4,0.085270,0.085270,-9179.724196, -9524.815315
4,0.178678,0.178678,-9909.388700, -10148.728212
4,0.188832,0.188832,-10022.660583, -10319.287910
4,0.100367,0.100367,-9165.021667, -9507.543772
4,0.124791,0.124791,-9248.298846, -9468.800869
