# FBP,BGP,LogLik
0.190498,0.190498,-11350.450415
0.099732,0.099732,-10147.256263
0.065667,0.065667,-9867.518709
0.073611,0.073611,-9916.316074
0.160769,0.160769,-10914.369796
0.076474,0.076474,-9936.852548
0.154034,0.154034,-10820.002750
0.088092,0.088092,-10033.340978
0.168815,0.168815,-11029.415712
0.015241,0.015241,-10279.225763
0.096226,0.096226,-10111.381645
0.093370,0.093370,-10083.117233
0.052866,0.052866,-9821.110409
0.188723,0.188723,-11323.613928
0.181006,0.181006,-11208.043190
0.088719,0.088719,-10039.077028
0.019432,0.019432,-10126.014946
0.041357,0.041357,-9829.034984
0.054298,0.054298,-9823.877351
0.096844,0.096844,-10117.616604
0.067675,0.067675,-9878.623837
0.154827,0.154827,-10831.023640
0.095205,0.095205,-10101.180998
0.174074,0.174074,-11105.857116
0.199156,0.199156,-11482.697802
0.043967,0.043967,-9821.820381
0.122334,0.122334,-10404.425366
0.169500,0.169500,-11039.317985
0.189047,0.189047,-11328.511682
0.058017,0.058017,-9834.165610
0.145409,0.145409,-10701.943274
0.003003,0.003003,-11620.233986
