# FBP,BGP,LogLik
0.098264,0.098264,-8777.241275
0.040493,0.040493,-8438.107202
0.142136,0.142136,-9347.465149
0.111684,0.111684,-8935.015949
0.120156,0.120156,-9042.941322
0.119113,0.119113,-9029.352637
0.061243,0.061243,-8465.423953
0.016674,0.016674,-8802.360026
0.082618,0.082618,-8618.665289
0.059548,0.059548,-8457.587027
0.113941,0.113941,-8963.197433
0.044628,0.044628,-8429.156979
0.044740,0.044740,-8429.036758
0.065031,0.065031,-8485.628274
0.034665,0.034665,-8468.426555
0.080402,0.080402,-8598.906730
0.164803,0.164803,-9691.938895
0.170401,0.170401,-9781.072965
0.021649,0.021649,-8654.351021
0.066146,0.066146,-8492.233673
0.122642,0.122642,-9075.705384
0.045390,0.045390,-8428.463722
0.183895,0.183895,-10001.961977
0.141327,0.141327,-9335.702160
0.044058,0.044058,-8429.859204
0.021337,0.021337,-8661.897580
0.014755,0.014755,-8879.740717
0.037595,0.037595,-8450.283902
0.079110,0.079110,-8587.733990
0.150158,0.150158,-9466.181675
0.028200,0.028200,-8534.675365
0.007292,0.007292,-9395.758980
