2, 0.163367, 0.163367, -4907.07
3, 0.163367, 0.163367, -4873.25
4, 0.163367, 0.163367, -4871.75
5, 0.163367, 0.163367, -4950.72
6, 0.163367, 0.163367, -5024.54
7, 0.163367, 0.163367, -5199.13
2, 0.0905289, 0.0905289, -4616.74
3, 0.0905289, 0.0905289, -4496.04
4, 0.0905289, 0.0905289, -4489.65
5, 0.0905289, 0.0905289, -4478.22
6, 0.0905289, 0.0905289, -4583.26
7, 0.0905289, 0.0905289, -4613.31
2, 0.118875, 0.118875, -4688.77
3, 0.118875, 0.118875, -4595.29
4, 0.118875, 0.118875, -4608.65
5, 0.118875, 0.118875, -4631.38
6, 0.118875, 0.118875, -4716.75
7, 0.118875, 0.118875, -4900.82
2, 0.0311985, 0.0311985, -4853.52
3, 0.0311985, 0.0311985, -4448.2
4, 0.0311985, 0.0311985, -4422.66
5, 0.0311985, 0.0311985, -4284.15
6, 0.0311985, 0.0311985, -4395.48
7, 0.0311985, 0.0311985, -4644.4
2, 0.195198, 0.195198, -5129.3
3, 0.195198, 0.195198, -5125.99
4, 0.195198, 0.195198, -5129.55
5, 0.195198, 0.195198, -5211.97
6, 0.195198, 0.195198, -5273.97
7, 0.195198, 0.195198, -5390.41
2, 0.0608422, 0.0608422, -4631.02
3, 0.0608422, 0.0608422, -4405.3
4, 0.0608422, 0.0608422, -4439.53
5, 0.0608422, 0.0608422, -4360.19
6, 0.0608422, 0.0608422, -4430.88
7, 0.0608422, 0.0608422, -4510.68
2, 0.180313, 0.180313, -5022.71
3, 0.180313, 0.180313, -5025.84
4, 0.180313, 0.180313, -5008.71
5, 0.180313, 0.180313, -5122.39
6, 0.180313, 0.180313, -5164.34
7, 0.180313, 0.180313, -5299.11
2, 0.152825, 0.152825, -4842.09
3, 0.152825, 0.152825, -4846.94
4, 0.152825, 0.152825, -4791.14
5, 0.152825, 0.152825, -4882.49
6, 0.152825, 0.152825, -4945.98
7, 0.152825, 0.152825, -5123.63
2, 0.119122, 0.119122, -4693.59
3, 0.119122, 0.119122, -4598.18
4, 0.119122, 0.119122, -4608.32
5, 0.119122, 0.119122, -4638.05
6, 0.119122, 0.119122, -4763.88
7, 0.119122, 0.119122, -4876.48
2, 0.125384, 0.125384, -4710.47
3, 0.125384, 0.125384, -4651.53
4, 0.125384, 0.125384, -4632.47
5, 0.125384, 0.125384, -4676.2
6, 0.125384, 0.125384, -4786.8
7, 0.125384, 0.125384, -4923.2
2, 0.00648527, 0.00648527, -5745.23
3, 0.00648527, 0.00648527, -5013.05
4, 0.00648527, 0.00648527, -4529.1
5, 0.00648527, 0.00648527, -4453.87
6, 0.00648527, 0.00648527, -4655.42
7, 0.00648527, 0.00648527, -4765.26
2, 0.142219, 0.142219, -4791.44
3, 0.142219, 0.142219, -4745.38
4, 0.142219, 0.142219, -4749.44
5, 0.142219, 0.142219, -4777.61
6, 0.142219, 0.142219, -4882.27
7, 0.142219, 0.142219, -5098.24
2, 0.0187154, 0.0187154, -5103.8
3, 0.0187154, 0.0187154, -4618.58
4, 0.0187154, 0.0187154, -4356.59
5, 0.0187154, 0.0187154, -4318.44
6, 0.0187154, 0.0187154, -4464.49
7, 0.0187154, 0.0187154, -4535.29
2, 0.0386921, 0.0386921, -4771.76
3, 0.0386921, 0.0386921, -4412.17
4, 0.0386921, 0.0386921, -4397.09
5, 0.0386921, 0.0386921, -4339.19
6, 0.0386921, 0.0386921, -4482.27
7, 0.0386921, 0.0386921, -4458.98
2, 0.0130743, 0.0130743, -5313.42
3, 0.0130743, 0.0130743, -4841.73
4, 0.0130743, 0.0130743, -4379.19
5, 0.0130743, 0.0130743, -4360.57
6, 0.0130743, 0.0130743, -4488.92
7, 0.0130743, 0.0130743, -4580.3
2, 0.0136862, 0.0136862, -5280.09
3, 0.0136862, 0.0136862, -4739.04
4, 0.0136862, 0.0136862, -4385.9
5, 0.0136862, 0.0136862, -4394.14
6, 0.0136862, 0.0136862, -4500.52
7, 0.0136862, 0.0136862, -4820.65
2, 0.0903466, 0.0903466, -4605.66
3, 0.0903466, 0.0903466, -4508.17
4, 0.0903466, 0.0903466, -4449.54
5, 0.0903466, 0.0903466, -4472.01
6, 0.0903466, 0.0903466, -4598.79
7, 0.0903466, 0.0903466, -4613.7
2, 0.175931, 0.175931, -4987.18
3, 0.175931, 0.175931, -4987.96
4, 0.175931, 0.175931, -4959.72
5, 0.175931, 0.175931, -5067.94
6, 0.175931, 0.175931, -5145.21
7, 0.175931, 0.175931, -5289.6
2, 0.075087, 0.075087, -4598.34
3, 0.075087, 0.075087, -4427.97
4, 0.075087, 0.075087, -4400.49
5, 0.075087, 0.075087, -4419.93
6, 0.075087, 0.075087, -4542.4
7, 0.075087, 0.075087, -4605.67
2, 0.0639698, 0.0639698, -4621.05
3, 0.0639698, 0.0639698, -4406.82
4, 0.0639698, 0.0639698, -4365.32
5, 0.0639698, 0.0639698, -4358.3
6, 0.0639698, 0.0639698, -4436.65
7, 0.0639698, 0.0639698, -4535.33
