# FBP,BGP,LogLik
0.054608,0.054608,-9471.495907
0.150973,0.150973,-10324.013185
0.160940,0.160940,-10453.897848
0.016187,0.016187,-9970.827650
0.182883,0.182883,-10754.450570
0.163450,0.163450,-10487.290924
0.119092,0.119092,-9942.519477
0.141586,0.141586,-10205.927158
0.069164,0.069164,-9516.747759
0.094112,0.094112,-9693.052996
0.029473,0.029473,-9610.250647
0.099981,0.099981,-9746.525587
0.156564,0.156564,-10396.333983
0.111679,0.111679,-9862.946774
0.026697,0.026697,-9657.884276
0.165910,0.165910,-10520.277412
0.147597,0.147597,-10281.058887
0.007471,0.007471,-10608.672036
0.160976,0.160976,-10454.379579
0.173049,0.173049,-10617.387530
0.102476,0.102476,-9770.312256
0.075719,0.075719,-9553.355676
0.016696,0.016696,-9948.599629
0.165655,0.165655,-10516.844068
0.000732,0.000732,-12925.499659
0.068697,0.068697,-9514.470633
0.065547,0.065547,-9500.366373
0.182402,0.182402,-10747.668545
0.089858,0.089858,-9656.695157
0.177732,0.177732,-10682.187326
0.017859,0.017859,-9901.327987
0.169216,0.169216,-10564.986996
