# FBP,BGP,LogLik
0.018001,0.018001,-8306.512918
0.161839,0.161839,-9055.370095
0.122605,0.122605,-8536.260495
0.128002,0.128002,-8600.907590
0.198462,0.198462,-9632.346640
0.064217,0.064217,-8028.803253
0.072038,0.072038,-8069.582820
0.107171,0.107171,-8364.942116
0.125017,0.125017,-8564.864813
0.062349,0.062349,-8020.930066
0.141265,0.141265,-8769.315080
0.016425,0.016425,-8357.749641
0.038961,0.038961,-8010.936172
0.002650,0.002650,-9689.698996
0.149924,0.149924,-8886.171091
0.189580,0.189580,-9484.832024
0.153742,0.153742,-8939.351704
0.034574,0.034574,-8036.314097
0.056772,0.056772,-8002.372451
0.134236,0.134236,-8678.420639
0.061889,0.061889,-8019.112180
0.081364,0.081364,-8132.223444
0.051161,0.051161,-7992.354123
0.106845,0.106845,-8361.561347
0.173895,0.173895,-9236.075240
0.047939,0.047939,-7991.244766
0.105907,0.105907,-8351.874425
0.133001,0.133001,-8662.830131
0.001315,0.001315,-10271.465449
0.050595,0.050595,-7991.894534
0.113453,0.113453,-8432.144955
0.165040,0.165040,-9102.437381
