# FBP,BGP,LogLik
0.143869,0.143869,-9536.954354
0.074683,0.074683,-8810.449550
0.007824,0.007824,-9698.586297
0.116777,0.116777,-9200.852894
0.144027,0.144027,-9539.053288
0.142954,0.142954,-9524.812399
0.032973,0.032973,-8794.270309
0.067198,0.067198,-8767.348344
0.081834,0.081834,-8861.018027
0.084096,0.084096,-8878.666889
0.022832,0.022832,-8954.176121
0.077106,0.077106,-8826.645121
0.101326,0.101326,-9034.704292
0.142112,0.142112,-9513.680411
0.113890,0.113890,-9168.211035
0.080986,0.080986,-8854.593607
0.185519,0.185519,-10139.044672
0.119617,0.119617,-9233.614374
0.194958,0.194958,-10287.798194
0.173475,0.173475,-9955.566264
0.134725,0.134725,-9417.942903
0.179863,0.179863,-10051.971498
0.198248,0.198248,-10340.646588
0.044175,0.044175,-8727.583759
0.138211,0.138211,-9462.691950
0.183756,0.183756,-10111.728910
0.003480,0.003480,-10393.957162
0.159898,0.159898,-9757.623792
0.017881,0.017881,-9095.005661
0.183311,0.183311,-10104.860679
0.122403,0.122403,-9266.361640
0.032414,0.032414,-8800.029466
