# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.133667,0.133667,-10045.911337, -10206.297826
2,0.146391,0.146391,-10084.755987, -10132.079671
2,0.118916,0.118916,-10037.586528, -10125.224110
2,0.190798,0.190798,-10400.291538, -10513.084285
2,0.048021,0.048021,-10987.442745, -11007.080546
2,0.180765,0.180765,-10307.749937, -10406.225015
2,0.196346,0.196346,-10456.162105, -10496.272490
2,0.000710,0.000710,-20827.570631, -20831.482653
2,0.086228,0.086228,-10206.138576, -10222.056704
2,0.135214,0.135214,-10049.170318, -10130.237209
2,0.122907,0.122907,-10035.560872, -10111.725562
2,0.197849,0.197849,-10471.853700, -10655.818892
2,0.132074,0.132074,-10043.003961, -10157.784396
2,0.123489,0.123489,-10035.542519, -10139.661652
2,0.185266,0.185266,-10347.876849, -10364.868710
2,0.180423,0.180423,-10304.791542, -10505.557217
2,0.166837,0.166837,-10198.708682, -10276.776695
2,0.081475,0.081475,-10259.298668, -10293.844346
2,0.139500,0.139500,-10060.366728, -10103.091275
2,0.191200,0.191200,-10404.230267, -10432.289473
2,0.047977,0.047977,-10988.967760, -11016.016113
2,0.097596,0.097596,-10112.347457, -10136.955656
2,0.151514,0.151514,-10107.698563, -10145.116626
2,0.119553,0.119553,-10037.036867, -10040.948869
2,0.156750,0.156750,-10135.142086, -10151.189130
2,0.052802,0.052802,-10831.507730, -10836.112901
2,0.026165,0.026165,-12151.228647, -12240.775536
2,0.094243,0.094243,-10135.526340, -10202.917369
2,0.132963,0.132963,-10044.570275, -10288.429583
2,0.119509,0.119509,-10037.071870, -10137.259652
2,0.122135,0.122135,-10035.692453, -10082.689638
2,0.018532,0.018532,-12898.113771, -12928.623499
3,0.133667,0.133667,-9095.190417, -9528.472705
3,0.146391,0.146391,-9192.776563, -9919.975019
3,0.118916,0.118916,-9011.982352, -10030.908075
3,0.190798,0.190798,-9682.376719, -9936.066574
3,0.048021,0.048021,-9402.224226, -9648.071871
3,0.180765,0.180765,-9553.954164, -10293.092038
3,0.196346,0.196346,-9757.378635, -9946.577616
3,0.000710,0.000710,-16422.750199, -16930.849129
3,0.086228,0.086228,-8978.121740, -9472.082972
3,0.135214,0.135214,-9105.860412, -9287.092137
3,0.122907,0.122907,-9031.024722, -9555.503030
3,0.197849,0.197849,-9778.171433, -10002.008263
3,0.132074,0.132074,-9084.570897, -9782.219529
3,0.123489,0.123489,-9034.026633, -9333.898417
3,0.185266,0.185266,-9610.389720, -9864.645869
3,0.180423,0.180423,-9549.740240, -9812.572778
3,0.166837,0.166837,-9392.039967, -9955.591460
3,0.081475,0.081475,-8996.066189, -9115.201173
3,0.139500,0.139500,-9137.179752, -9385.364404
3,0.191200,0.191200,-9687.718139, -10422.512264
3,0.047977,0.047977,-9403.208847, -9479.967425
3,0.097596,0.097596,-8961.754446, -9426.861624
3,0.151514,0.151514,-9238.063517, -9670.549859
3,0.119553,0.119553,-9014.838147, -9642.190681
3,0.156750,0.156750,-9287.643304, -9931.291768
3,0.052802,0.052802,-9303.290086, -9783.743933
3,0.026165,0.026165,-10208.789246, -10702.938868
3,0.094243,0.094243,-8963.003597, -10005.072594
3,0.132963,0.132963,-9090.452385, -9643.986220
3,0.119509,0.119509,-9014.639497, -9292.694232
3,0.122135,0.122135,-9027.130476, -9656.823024
3,0.018532,0.018532,-10756.126391, -11226.618483
4,0.133667,0.133667,-9453.469826, -10078.350499
4,0.146391,0.146391,-8981.640602, -9574.008426
4,0.118916,0.118916,-8735.179811, -8962.657875
4,0.190798,0.190798,-9668.399974, -9813.143610
4,0.048021,0.048021,-8766.657621, -9160.904334
4,0.180765,0.180765,-9566.423332, -9916.801609
4,0.196346,0.196346,-9809.048411, -10124.115063
4,0.000710,0.000710,-13807.048529, -14486.508109
4,0.086228,0.086228,-8599.182410, -8993.984901
4,0.135214,0.135214,-9004.813940, -9430.152067
4,0.122907,0.122907,-8980.694822, -9309.659645
4,0.197849,0.197849,-9658.639222, -9948.912742
4,0.132074,0.132074,-8841.042531, -9113.048654
4,0.123489,0.123489,-8769.208112, -9276.405922
4,0.185266,0.185266,-9471.478110, -9516.021301
4,0.180423,0.180423,-9402.898568, -9677.039923
4,0.166837,0.166837,-9398.061812, -9708.583329
4,0.081475,0.081475,-8790.212829, -9244.397482
4,0.139500,0.139500,-9121.244910, -9535.519466
4,0.191200,0.191200,-9756.391555, -10224.402673
4,0.047977,0.047977,-8955.515179, -9242.427640
4,0.097596,0.097596,-8760.336711, -9176.955574
4,0.151514,0.151514,-9037.671552, -9224.783450
4,0.119553,0.119553,-8739.732976, -9101.526728
4,0.156750,0.156750,-9174.388354, -9596.669949
4,0.052802,0.052802,-8718.680963, -8858.707044
4,0.026165,0.026165,-9496.420568, -10224.297059
4,0.094243,0.094243,-8612.241927, -8955.532411
4,0.132963,0.132963,-8849.045059, -9187.964973
