# FBP,BGP,LogLik
0.098264,0.098264,-10886.469044
0.040493,0.040493,-10650.758744
0.142136,0.142136,-11352.932680
0.111684,0.111684,-11015.955158
0.120156,0.120156,-11104.537670
0.119113,0.119113,-11093.394145
0.061243,0.061243,-10641.613730
0.016674,0.016674,-11079.037589
0.082618,0.082618,-10757.736184
0.059548,0.059548,-10636.642894
0.113941,0.113941,-11039.099446
0.044628,0.044628,-10634.096314
0.044740,0.044740,-10633.770804
0.065031,0.065031,-10655.402907
0.034665,0.034665,-10692.803990
0.080402,0.080402,-10741.978323
0.164803,0.164803,-11629.913101
0.170401,0.170401,-11700.836766
0.021649,0.021649,-10912.374594
0.066146,0.066146,-10660.114816
0.122642,0.122642,-11131.390315
0.045390,0.045390,-10632.020626
0.183895,0.183895,-11875.316763
0.141327,0.141327,-11343.394682
0.044058,0.044058,-10635.838727
0.021337,0.021337,-10920.953140
0.014755,0.014755,-11165.294350
0.037595,0.037595,-10668.614341
0.079110,0.079110,-10733.117859
0.150158,0.150158,-11448.904576
0.028200,0.028200,-10773.967176
0.007292,0.007292,-11734.868387
