# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.094650,0.094650,-10709.629746, -10799.206416
2,0.025054,0.025054,-12210.069034, -12272.660326
2,0.015057,0.015057,-13129.704050, -13228.170803
2,0.132968,0.132968,-10704.621183, -10751.959812
2,0.167582,0.167582,-10860.281199, -10920.684387
2,0.184819,0.184819,-10993.834973, -11030.569708
2,0.077637,0.077637,-10794.759111, -10891.173267
2,0.187663,0.187663,-11018.908620, -11111.556619
2,0.163961,0.163961,-10836.506863, -10914.891871
2,0.084808,0.084808,-10748.050020, -10873.129834
2,0.081264,0.081264,-10768.954984, -10817.154651
2,0.066696,0.066696,-11073.469933, -11139.849725
2,0.013823,0.013823,-13293.155553, -13348.849860
2,0.001945,0.001945,-17659.447014, -17835.664585
2,0.049100,0.049100,-11218.075475, -11228.959959
2,0.050923,0.050923,-11420.183275, -11461.667021
2,0.145932,0.145932,-10743.008040, -10868.797925
2,0.031474,0.031474,-11837.977168, -11897.581639
2,0.138484,0.138484,-10717.722993, -10788.919429
2,0.146067,0.146067,-10743.542345, -10810.459714
2,0.091943,0.091943,-10717.539050, -10782.995348
2,0.023531,0.023531,-12317.383810, -12372.732088
2,0.143902,0.143902,-10735.285885, -10758.815355
2,0.182729,0.182729,-10975.943246, -11047.971213
2,0.073236,0.073236,-11032.324356, -11068.485116
2,0.151748,0.151748,-10768.405785, -10848.373805
2,0.148384,0.148384,-10753.131102, -10806.612466
2,0.010808,0.010808,-13774.664545, -13883.695903
2,0.011142,0.011142,-13714.465649, -13780.233139
2,0.135324,0.135324,-10709.605736, -10772.063868
2,0.166182,0.166182,-10850.902687, -10939.780647
2,0.184112,0.184112,-10987.735308, -11043.591881
3,0.094650,0.094650,-10529.294836, -10623.711538
3,0.025054,0.025054,-11333.848098, -11588.846912
3,0.015057,0.015057,-11943.019451, -12397.896357
3,0.132968,0.132968,-10698.941738, -10797.694230
3,0.167582,0.167582,-10946.286218, -11012.119490
3,0.184819,0.184819,-11102.838600, -11242.522452
3,0.077637,0.077637,-10505.674477, -10737.206515
3,0.187663,0.187663,-11130.249615, -11186.947144
